Description,United States Total,,,,,Alabama,,,,,Alaska,,,,,Arizona,,,,,Arkansas,,,,,California,,,,,Colorado,,,,,Connecticut,,,,,Delaware,,,,,District of Columbia,,,,,Florida,,,,,Georgia,,,,,Hawaii,,,,,Idaho,,,,,Illinois,,,,,Indiana,,,,,Iowa,,,,,Kansas,,,,,Kentucky,,,,,Louisiana,,,,,Maine,,,,,Maryland,,,,,Massachusetts,,,,,Michigan,,,,,Minnesota,,,,,Mississippi,,,,,Missouri,,,,,Montana,,,,,Nebraska,,,,,Nevada,,,,,New Hampshire,,,,,New Jersey,,,,,New Mexico,,,,,New York,,,,,North Carolina,,,,,North Dakota,,,,,Ohio,,,,,Oklahoma,,,,,Oregon,,,,,Pennsylvania,,,,,Rhode Island,,,,,South Carolina,,,,,South Dakota,,,,,Tennessee,,,,,Texas,,,,,Utah,,,,,Vermont,,,,,Virginia,,,,,Washington,,,,,West Virginia,,,,,Wisconsin,,,,,Wyoming,,,,
,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local
          Current charges,"504,268,080",0.16,"215,373,319","288,894,761",0.28,"10,184,941",0.41,"4,824,631","5,360,310",0.78,"1,589,998",0.69,"700,785","889,213",1.23,"6,937,158",0.60,"2,879,769","4,057,389",1.02,"3,613,961",0.66,"2,434,054","1,179,907",2.03,"80,459,550",0.73,"27,787,623","52,671,927",1.12,"9,242,729",0.94,"3,852,208","5,390,521",1.61,"3,436,763",0.33,"2,246,669","1,190,094",0.97,"1,469,275",0.00,"1,063,660","405,615",0.00,"799,060",0.00,0,"799,060",0.00,"30,904,042",0.41,"8,345,048","22,558,994",0.57,"12,358,709",0.60,"3,609,376","8,749,333",0.85,"2,531,847",0.00,"1,799,125","732,722",0.00,"2,253,898",0.42,"868,039","1,385,859",0.68,"13,615,545",0.89,"5,221,882","8,393,663",1.45,"11,339,668",0.90,"3,524,333","7,815,335",1.31,"7,129,569",1.29,"3,497,480","3,632,089",2.53,"5,893,441",1.20,"3,543,369","2,350,072",3.02,"5,910,764",0.38,"3,685,154","2,225,610",1.02,"5,867,142",0.14,"1,955,831","3,911,311",0.22,"1,422,868",0.72,"823,674","599,194",1.72,"7,280,568",0.16,"3,735,588","3,544,980",0.32,"8,750,381",0.30,"5,607,312","3,143,069",0.83,"16,531,848",0.85,"8,688,398","7,843,450",1.79,"8,434,839",1.04,"2,753,712","5,681,127",1.55,"5,849,665",0.48,"2,244,638","3,605,027",0.78,"7,858,706",1.38,"3,071,690","4,787,016",2.26,"1,120,093",0.44,"485,745","634,348",0.77,"3,053,997",2.22,"994,344","2,059,653",3.29,"3,246,367",0.37,"791,531","2,454,836",0.49,"1,450,964",0.23,"939,260","511,704",0.66,"11,612,462",0.38,"6,752,000","4,860,462",0.91,"2,667,809",0.12,"1,665,686","1,002,123",0.32,"31,598,937",0.37,"10,190,827","21,408,110",0.54,"17,747,096",0.85,"5,763,546","11,983,550",1.26,"1,203,383",0.61,"759,615","443,768",1.64,"17,451,782",1.31,"8,897,387","8,554,395",2.68,"5,399,998",0.44,"2,805,967","2,594,031",0.92,"9,075,217",0.65,"5,494,598","3,580,619",1.65,"19,355,624",0.66,"11,466,187","7,889,437",1.63,"1,418,809",0.21,"981,226","437,583",0.69,"11,462,602",0.24,"4,927,164","6,535,438",0.42,"948,639",1.54,"418,307","530,332",2.75,"8,025,642",1.26,"2,113,043","5,912,599",1.71,"36,508,128",0.44,"15,050,159","21,457,969",0.75,"5,979,135",2.44,"4,041,738","1,937,397",7.52,"873,653",0.30,"636,180","237,473",1.11,"15,204,963",0.32,"9,842,437","5,362,526",0.90,"14,788,166",1.07,"5,352,613","9,435,553",1.68,"2,474,616",0.39,"1,456,598","1,018,018",0.95,"8,194,234",0.85,"4,541,017","3,653,217",1.92,"1,738,829",0.76,"242,096","1,496,733",0.88
               Education,"131,241,601",0.02,"107,263,043","23,978,558",0.12,"2,914,762",0.00,"2,566,190","348,572",0.02,"229,891",0.03,"204,998","24,893",0.31,"2,930,839",0.00,"2,461,104","469,735",0.00,"1,069,062",0.00,"910,768","158,294",0.00,"12,955,850",0.00,"10,645,880","2,309,970",0.00,"3,323,765",0.00,"2,817,998","505,767",0.00,"1,471,060",0.04,"1,352,470","118,590",0.56,"663,953",0.00,"651,195","12,758",0.00,"41,564",0.00,0,"41,564",0.00,"4,689,132",0.00,"2,775,911","1,913,221",0.00,"3,036,040",0.00,"2,517,449","518,591",0.00,"450,294",0.00,"450,294",0,0.00,"516,262",0.00,"438,548","77,714",0.00,"4,389,368",0.00,"3,117,753","1,271,615",0.00,"3,744,747",0.00,"3,407,976","336,771",0.01,"1,992,198",0.00,"1,475,626","516,572",0.00,"1,555,771",0.00,"1,146,198","409,573",0.00,"1,675,951",0.00,"1,569,659","106,292",0.00,"1,598,467",0.00,"1,542,101","56,366",0.00,"362,916",0.05,"323,972","38,944",0.46,"2,612,746",0.00,"2,093,214","519,532",0.00,"3,061,921",0.09,"2,671,090","390,831",0.74,"5,972,768",0.00,"4,876,283","1,096,485",0.00,"2,493,451",0.00,"1,960,528","532,923",0.00,"1,336,129",0.00,"999,180","336,949",0.00,"2,624,974",0.00,"2,004,057","620,917",0.00,"493,964",0.00,"419,070","74,894",0.00,"1,053,075",0.00,"803,124","249,951",0.00,"560,616",0.00,"526,398","34,218",0.00,"662,575",0.00,"613,285","49,290",0.00,"4,039,751",0.01,"2,876,141","1,163,610",0.02,"695,218",0.00,"594,087","101,131",0.00,"4,288,841",0.58,"3,028,304","1,260,537",1.98,"3,950,211",0.19,"3,397,477","552,734",1.38,"500,947",0.00,"433,422","67,525",0.00,"6,187,096",0.00,"4,958,889","1,228,207",0.00,"2,325,528",0.00,"2,011,026","314,502",0.00,"2,167,358",0.00,"1,650,689","516,669",0.00,"6,874,303",0.06,"6,003,342","870,961",0.50,"493,189",0.00,"450,607","42,582",0.00,"2,533,692",0.00,"2,286,388","247,304",0.00,"430,937",0.00,"337,681","93,256",0.00,"2,117,009",0.34,"1,648,947","468,062",1.55,"9,916,311",0.02,"7,656,899","2,259,412",0.09,"1,883,717",0.00,"1,707,004","176,713",0.00,"568,872",0.00,"540,179","28,693",0.00,"4,729,012",0.09,"4,270,051","458,961",0.89,"3,257,070",0.00,"2,902,075","354,995",0.00,"918,464",0.00,"884,664","33,800",0.00,"2,690,692",0.00,"2,164,406","526,286",0.00,"189,272",0.00,"118,446","70,826",0.00
                    Institutions  of higher education,"115,406,297",0.02,"106,226,471","9,179,826",0.28,"2,542,480",0.00,"2,542,480",0,0.00,"196,746",0.00,"195,656","1,090",0.00,"2,705,651",0.00,"2,449,946","255,705",0.00,"909,538",0.00,"909,538",0,0.00,"11,809,793",0.00,"10,645,228","1,164,565",0.00,"2,851,706",0.00,"2,815,662","36,044",0.00,"1,341,462",0.00,"1,341,462",0,0.00,"651,131",0.00,"651,131",0,0.00,"36,811",0.00,0,"36,811",0.00,"3,510,190",0.00,"2,751,669","758,521",0.00,"2,506,497",0.00,"2,506,497",0,0.00,"417,401",0.00,"417,401",0,0.00,"479,396",0.00,"437,784","41,612",0.00,"3,800,197",0.00,"3,116,929","683,268",0.00,"3,406,433",0.00,"3,406,433",0,0.00,"1,814,584",0.00,"1,475,410","339,174",0.00,"1,401,813",0.00,"1,143,445","258,368",0.00,"1,567,680",0.00,"1,567,680",0,0.00,"1,536,302",0.00,"1,536,302",0,0.00,"319,231",0.00,"319,231",0,0.00,"2,486,571",0.00,"2,092,638","393,933",0.00,"2,700,547",0.00,"2,664,614","35,933",0.00,"5,399,758",0.00,"4,863,442","536,316",0.00,"1,959,588",0.00,"1,959,588",0,0.00,"1,162,099",0.00,"993,643","168,456",0.00,"2,199,334",0.00,"2,003,935","195,399",0.00,"431,832",0.00,"418,199","13,633",0.00,"845,375",0.00,"755,497","89,878",0.00,"523,555",0.00,"523,555",0,0.00,"613,144",0.00,"613,144",0,0.00,"3,273,332",0.00,"2,813,221","460,111",0.00,"637,460",0.00,"588,781","48,679",0.00,"3,775,518",0.66,"2,972,200","803,318",3.11,"3,687,898",0.17,"3,392,431","295,467",2.15,"422,141",0.00,"422,141",0,0.00,"5,151,943",0.00,"4,958,866","193,077",0.00,"2,007,926",0.00,"2,007,926",0,0.00,"1,989,759",0.00,"1,646,872","342,887",0.00,"5,918,432",0.07,"5,485,680","432,752",1.00,"426,656",0.00,"426,656",0,0.00,"2,250,331",0.00,"2,250,331",0,0.00,"370,328",0.00,"330,014","40,314",0.00,"1,633,340",0.00,"1,633,340",0,0.00,"8,735,667",0.00,"7,655,042","1,080,625",0.00,"1,704,466",0.00,"1,704,466",0,0.00,"540,128",0.00,"540,128",0,0.00,"4,401,489",0.00,"4,230,586","170,903",0.01,"2,902,075",0.00,"2,902,075",0,0.00,"874,429",0.00,"871,857","2,572",0.00,"2,405,788",0.00,"2,158,198","247,590",0.00,"170,346",0.00,"117,521","52,825",0.00
                    School lunch sales (gross),"5,638,119",0.10,"49,248","5,588,871",0.11,"110,651",0.00,0,"110,651",0.00,"7,308",0.68,0,"7,308",0.68,"82,831",0.00,0,"82,831",0.00,"48,351",0.00,0,"48,351",0.00,"366,527",0.00,0,"366,527",0.00,"90,771",0.00,0,"90,771",0.00,"108,360",0.60,0,"108,360",0.60,"11,997",0.00,0,"11,997",0.00,807,0.00,0,807,0.00,"207,059",0.00,0,"207,059",0.00,"163,020",0.00,0,"163,020",0.00,"24,472",0.00,"24,472",0,0.00,"22,672",0.00,0,"22,672",0.00,"208,105",0.00,0,"208,105",0.00,"188,816",0.00,0,"188,816",0.00,"111,713",0.00,0,"111,713",0.00,"82,460",0.00,0,"82,460",0.00,"64,074",0.00,0,"64,074",0.00,"34,980",0.00,0,"34,980",0.00,"27,987",0.52,0,"27,987",0.52,"93,579",0.00,0,"93,579",0.00,"174,030",0.60,"4,110","169,920",0.62,"157,751",0.00,0,"157,751",0.00,"185,392",0.00,0,"185,392",0.00,"42,965",0.00,0,"42,965",0.00,"130,068",0.00,0,"130,068",0.00,"18,042",0.00,0,"18,042",0.00,"66,867",0.00,0,"66,867",0.00,"22,687",0.00,0,"22,687",0.00,"35,534",0.00,0,"35,534",0.00,"264,898",0.10,"20,467","244,431",0.11,"22,991",0.00,0,"22,991",0.00,"246,867",0.00,0,"246,867",0.00,"168,542",2.10,0,"168,542",2.10,"32,067",0.00,0,"32,067",0.00,"235,671",0.00,0,"235,671",0.00,"70,861",0.00,0,"70,861",0.00,"38,824",0.00,0,"38,824",0.00,"279,358",0.00,0,"279,358",0.00,"18,787",0.00,183,"18,604",0.00,"68,948",0.00,0,"68,948",0.00,"30,969",0.00,0,"30,969",0.00,"84,958",2.87,0,"84,958",2.87,"616,324",0.00,16,"616,308",0.00,"59,262",0.00,0,"59,262",0.00,"15,714",0.00,0,"15,714",0.00,"211,720",1.81,0,"211,720",1.81,"101,325",0.00,0,"101,325",0.00,"15,177",0.00,0,"15,177",0.00,"150,284",0.00,0,"150,284",0.00,"14,696",0.00,0,"14,696",0.00
               Hospitals,"151,433,644",0.31,"63,683,212","87,750,432",0.53,"5,520,001",0.48,"2,015,474","3,504,527",0.75,"390,326",2.41,"7,110","383,216",2.46,"821,916",0.03,"5,729","816,187",0.03,"1,368,275",1.54,"1,195,560","172,715",12.19,"25,032,618",0.92,"9,495,805","15,536,813",1.49,"2,006,234",1.88,"784,915","1,221,319",3.09,"411,266",0.00,"411,266",0,0.00,"5,430",0.00,"5,430",0,0.00,"146,786",0.00,0,"146,786",0.00,"7,958,450",0.23,"866,802","7,091,648",0.26,"4,068,073",0.95,"240,893","3,827,180",1.01,"650,377",0.00,"650,377",0,0.00,"555,522",0.00,"5,188","550,334",0.00,"1,801,973",3.85,"774,015","1,027,958",6.76,"4,860,091",1.77,121,"4,859,970",1.77,"3,547,146",2.57,"1,791,168","1,755,978",5.18,"2,831,775",2.46,"1,972,263","859,512",8.12,"2,348,155",0.22,"1,710,882","637,273",0.80,"2,153,088",0.10,"56,650","2,096,438",0.11,"133,054",0.10,"27,203","105,851",0.13,"181,233",0.00,"140,185","41,048",0.00,"307,109",0.00,91,"307,018",0.00,"4,311,076",1.75,"3,588,145","722,931",10.42,"2,007,841",3.15,"153,062","1,854,779",3.41,"3,577,320",0.52,"1,088,401","2,488,919",0.74,"2,645,796",3.81,"851,599","1,794,197",5.61,"88,940",0.01,"1,709","87,231",0.01,"709,332",7.65,"29,628","679,704",7.98,"679,513",0.00,"2,015","677,498",0.00,"7,329",0.00,"7,329",0,0.00,"1,257,058",0.00,"1,006,834","250,224",0.00,"1,114,557",0.02,"940,898","173,659",0.13,"10,366,462",0.62,"4,934,317","5,432,145",1.17,"9,314,541",1.54,"1,606,046","7,708,495",1.86,"6,225",0.29,"6,036",189,9.63,"5,010,756",3.27,"3,482,635","1,528,121",10.71,"1,220,303",0.87,"245,471","974,832",1.08,"2,302,201",2.14,"1,975,825","326,376",15.07,"3,780,053",0.04,"3,754,284","25,769",6.49,"4,984",0.00,"4,984",0,0.00,"6,370,029",0.28,"1,707,779","4,662,250",0.38,"86,063",0.02,974,"85,089",0.02,"2,883,446",3.00,"29,405","2,854,041",3.03,"12,084,330",1.01,"6,369,692","5,714,638",2.13,"2,188,337",6.52,"1,998,935","189,402",75.37,0,0.00,0,0,0.00,"4,901,087",0.01,"4,556,162","344,925",0.14,"4,114,634",2.52,"1,434,696","2,679,938",3.88,"389,478",0.02,"64,402","325,076",0.03,"1,763,087",1.44,"1,684,431","78,656",32.38,"1,149,968",0.73,391,"1,149,577",0.74
               Highways,"19,170,989",0.19,"10,914,645","8,256,344",0.44,"15,497",19.70,778,"14,719",20.74,"89,536",0.31,"71,856","17,680",1.55,"22,030",2.35,"12,736","9,294",5.58,"8,131",0.16,"7,401",730,1.80,"816,510",2.93,"38,409","778,101",3.08,"279,970",1.17,"72,951","207,019",1.58,"6,863",0.22,"6,342",521,2.87,"316,399",0.00,"195,321","121,078",0.00,"4,742",0.00,0,"4,742",0.00,"1,985,514",0.12,"1,816,556","168,958",1.38,"52,150",0.73,"39,739","12,411",3.06,"4,590",0.00,0,"4,590",0.00,"37,437",0.98,"7,553","29,884",1.23,"1,256,469",0.22,"1,231,151","25,318",10.92,"9,064",7.42,"1,070","7,994",8.42,"4,342",3.83,0,"4,342",3.83,"127,613",0.48,"115,460","12,153",5.08,"56,754",0.52,"55,280","1,474",20.14,"55,213",0.40,"36,602","18,611",1.19,"141,774",0.22,"139,511","2,263",14.07,"720,084",0.00,"704,889","15,195",0.11,"974,092",0.00,"974,092",0,0.00,"146,099",3.67,"34,386","111,713",4.79,"134,913",3.07,"14,448","120,465",3.44,"11,031",0.00,"9,553","1,478",0.00,"33,205",2.44,"6,610","26,595",3.05,"27,736",0.12,314,"27,422",0.12,"34,357",5.69,"1,412","32,945",5.93,"7,244",2.36,"3,025","4,219",4.05,"162,143",0.02,"158,397","3,746",0.99,"2,080,741",0.01,"1,728,291","352,450",0.06,"13,450",0.00,"12,347","1,103",0.00,"4,289,018",0.01,"831,209","3,457,809",0.01,"49,122",0.05,"46,601","2,521",0.99,"24,159",0.54,"2,454","21,705",0.60,"333,109",0.68,"303,968","29,141",7.78,"274,804",0.00,"259,588","15,216",0.02,"81,424",6.34,"30,114","51,310",10.06,"1,251,960",0.17,"1,085,432","166,528",1.26,"46,214",0.00,"45,987",227,0.00,"86,508",0.00,"38,056","48,452",0.00,"10,807",1.41,"1,954","8,853",1.73,"2,941",15.76,232,"2,709",17.11,"1,988,887",1.23,"223,081","1,765,806",1.38,"5,413",12.62,"1,122","4,291",15.92,"3,140",4.75,314,"2,826",5.27,"310,732",0.00,"44,762","265,970",0.00,"499,287",0.39,"371,912","127,375",1.55,"104,131",0.08,"101,880","2,251",3.82,"165,134",2.55,"21,206","143,928",2.92,"8,506",0.46,"8,293",213,18.23
               Air transportation (airports),"22,671,980",0.29,"1,613,993","21,057,987",0.31,"111,759",3.32,56,"111,703",3.32,"160,823",0.02,"143,796","17,027",0.18,"482,654",0.31,950,"481,704",0.31,"75,146",3.04,24,"75,122",3.05,"3,542,889",0.73,0,"3,542,889",0.73,"796,430",0.22,0,"796,430",0.22,"22,621",5.01,"20,076","2,545",44.53,"7,075",0.00,0,"7,075",0.00,0,0.00,0,0,0.00,"2,144,740",1.46,0,"2,144,740",1.46,"583,486",0.26,0,"583,486",0.26,"384,560",0.00,"384,560",0,0.00,"41,969",0.42,0,"41,969",0.42,"1,315,135",1.44,0,"1,315,135",1.44,"216,623",0.58,0,"216,623",0.58,"70,900",1.63,"1,687","69,213",1.67,"42,495",0.33,0,"42,495",0.33,"202,424",0.46,440,"201,984",0.46,"160,005",0.00,201,"159,804",0.00,"38,121",0.19,152,"37,969",0.19,"233,738",0.00,"222,504","11,234",0.04,"728,037",0.00,"703,536","24,501",0.02,"507,002",1.00,"6,545","500,457",1.01,"326,404",0.35,477,"325,927",0.35,"45,181",5.18,0,"45,181",5.18,"339,759",0.40,0,"339,759",0.40,"34,308",0.27,37,"34,271",0.27,"65,160",1.61,308,"64,852",1.62,"559,260",0.00,0,"559,260",0.00,"47,000",0.00,292,"46,708",0.00,"24,407",0.81,"12,013","12,394",1.59,"76,405",0.00,0,"76,405",0.00,"2,926,855",0.14,"57,046","2,869,809",0.14,"470,769",0.32,71,"470,698",0.32,"33,218",1.03,1,"33,217",1.03,"300,990",4.38,0,"300,990",4.38,"97,877",1.20,157,"97,720",1.20,"321,279",0.39,0,"321,279",0.39,"563,304",6.13,19,"563,285",6.13,"55,793",0.00,"55,793",0,0.00,"91,200",3.04,322,"90,878",3.05,"17,155",0.45,0,"17,155",0.45,"355,588",5.87,0,"355,588",5.87,"2,000,330",0.69,0,"2,000,330",0.69,"207,946",0.05,216,"207,730",0.05,"19,050",0.01,0,"19,050",0.01,"998,352",1.36,57,"998,295",1.36,"630,174",0.75,0,"630,174",0.75,"29,671",2.69,"1,902","27,769",2.88,"147,333",1.04,0,"147,333",1.04,"18,580",25.91,755,"17,825",27.01
               Parking facilities,"3,106,890",1.52,"25,139","3,081,751",1.53,"10,670",0.00,0,"10,670",0.00,"1,341",9.81,0,"1,341",9.81,"14,538",0.04,0,"14,538",0.04,"4,058",4.85,0,"4,058",4.85,"737,238",5.73,"10,000","727,238",5.80,"24,776",23.93,0,"24,776",23.93,"75,643",0.01,"6,936","68,707",0.02,"19,135",0.00,0,"19,135",0.00,"43,471",0.00,0,"43,471",0.00,"220,405",7.30,0,"220,405",7.30,"17,364",0.67,0,"17,364",0.67,"10,524",0.00,"2,611","7,913",0.00,291,0.00,0,291,0.00,"61,250",5.49,0,"61,250",5.49,"11,248",3.27,0,"11,248",3.27,"25,538",0.07,0,"25,538",0.07,"6,044",0.00,0,"6,044",0.00,"31,145",0.00,0,"31,145",0.00,"9,419",0.00,0,"9,419",0.00,"9,833",1.68,0,"9,833",1.68,"132,438",0.23,0,"132,438",0.23,"47,279",4.25,0,"47,279",4.25,"87,961",1.89,0,"87,961",1.89,"94,341",0.00,0,"94,341",0.00,945,0.00,0,945,0.00,"31,921",0.02,0,"31,921",0.02,"6,404",0.00,0,"6,404",0.00,"19,821",0.00,0,"19,821",0.00,"6,905",0.00,0,"6,905",0.00,"15,682",0.00,0,"15,682",0.00,"143,147",5.10,0,"143,147",5.10,"8,777",0.00,0,"8,777",0.00,"300,618",1.31,0,"300,618",1.31,"47,934",2.65,"2,134","45,800",2.77,"3,536",0.22,0,"3,536",0.22,"48,012",1.16,0,"48,012",1.16,"17,381",0.00,0,"17,381",0.00,"76,047",0.92,0,"76,047",0.92,"348,335",2.27,0,"348,335",2.27,"1,815",0.00,0,"1,815",0.00,"43,935",1.05,0,"43,935",1.05,"3,902",0.00,0,"3,902",0.00,"14,928",0.30,0,"14,928",0.30,"39,355",0.04,0,"39,355",0.04,"7,601",0.00,0,"7,601",0.00,"7,906",0.05,0,"7,906",0.05,"65,467",0.64,0,"65,467",0.64,"67,771",0.00,0,"67,771",0.00,"9,413",0.44,0,"9,413",0.44,"73,382",1.65,"3,458","69,924",1.73,0,0.00,0,0,0.00
               Sea and inland port facilities,"5,257,423",1.17,"1,626,191","3,631,232",1.69,"119,690",0.00,"119,690",0,0.00,"76,338",1.61,0,"76,338",1.61,0,0.00,0,0,0.00,"4,207",0.75,0,"4,207",0.75,"1,377,859",1.91,0,"1,377,859",1.91,0,0.00,0,0,0.00,"1,238",0.32,423,815,0.49,"38,418",0.00,"38,418",0,0.00,0,0.00,0,0,0.00,"529,428",0.95,0,"529,428",0.95,"346,263",0.00,"346,263",0,0.00,"119,359",0.00,"119,359",0,0.00,976,80.56,0,976,80.56,"10,851",4.99,0,"10,851",4.99,"17,396",0.36,"13,246","4,150",1.50,12,9.32,0,12,9.32,0,0.00,0,0,0.00,"18,576",81.73,0,"18,576",81.73,"189,913",0.00,"84,227","105,686",0.00,"4,570",36.50,0,"4,570",36.50,"56,967",0.00,"56,967",0,0.00,"108,973",1.03,"98,878","10,095",11.13,"2,801",8.18,0,"2,801",8.18,"17,613",0.08,0,"17,613",0.08,"40,386",2.16,"18,099","22,287",3.91,"1,682",13.80,0,"1,682",13.80,"1,390",83.17,0,"1,390",83.17,0,0.00,0,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0,0.00,"31,443",0.50,"31,258",185,85.03,0,0.00,0,0,0.00,"314,146",0.04,"9,113","305,033",0.04,"39,996",0.00,"39,996",0,0.00,0,0.00,0,0,0.00,"26,202",17.19,0,"26,202",17.19,"7,605",0.88,0,"7,605",0.88,"87,636",1.22,0,"87,636",1.22,"13,412",0.59,0,"13,412",0.59,"1,340",0.00,0,"1,340",0.00,"211,877",0.03,"211,166",711,8.19,0,0.00,0,0,0.00,"2,800",0.00,0,"2,800",0.00,"485,472",0.42,0,"485,472",0.42,0,0.00,0,0,0.00,0,0.00,0,0,0.00,"440,185",0.01,"439,088","1,097",3.88,"501,017",10.53,0,"501,017",10.53,0,0.00,0,0,0.00,"9,386",2.77,0,"9,386",2.77,0,0.00,0,0,0.00
               Natural resources,"4,742,114",2.97,"2,896,298","1,845,816",7.63,"7,045",1.04,"6,073",972,7.57,"44,469",0.00,"43,033","1,436",0.00,"134,782",19.73,"33,516","101,266",26.26,"25,497",0.67,"22,260","3,237",5.31,"1,705,119",7.52,"1,108,279","596,840",21.48,"60,976",7.21,"30,036","30,940",14.20,"31,412",0.14,"29,690","1,722",2.48,"1,489",0.00,"1,489",0,0.00,0,0.00,0,0,0.00,"513,554",4.83,"110,123","403,431",6.15,"55,380",0.51,"53,506","1,874",15.08,"19,709",0.00,"19,572",137,0.00,"94,253",4.37,"65,487","28,766",14.31,"65,729",6.21,"21,382","44,347",9.20,"51,384",0.84,"48,765","2,619",16.43,"110,485",0.41,"105,712","4,773",9.47,"45,467",3.09,"34,544","10,923",12.85,"58,809",0.56,"56,187","2,622",12.60,"14,003",0.12,"12,801","1,202",1.38,"20,999",5.01,"19,220","1,779",59.10,"21,702",1.96,"17,391","4,311",9.87,"24,076",0.40,"22,491","1,585",6.09,"57,333",2.72,"42,885","14,448",10.81,"91,714",2.58,"67,784","23,930",9.90,"13,174",3.53,"11,869","1,305",35.59,"18,560",10.58,"10,463","8,097",24.25,"28,740",8.43,"16,671","12,069",20.08,"62,869",13.36,"35,041","27,828",30.19,"18,348",9.11,"8,858","9,490",17.61,"4,945",1.72,"4,342",603,14.07,"10,819",3.20,"3,477","7,342",4.72,"32,553",4.38,"14,799","17,754",8.04,"71,252",0.00,"71,252",0,0.00,"54,446",1.44,"40,524","13,922",5.62,"39,395",14.56,"25,097","14,298",40.12,"35,910",2.57,"27,132","8,778",10.53,"27,456",3.70,"16,975","10,481",9.68,"236,839",4.35,"161,830","75,009",13.74,"65,643",1.80,"62,174","3,469",34.13,"15,623",0.17,"15,442",181,14.31,"34,500",0.24,"31,340","3,160",2.60,"27,282",52.63,"15,476","11,806",121.62,"30,047",0.44,"17,274","12,773",1.03,"225,137",3.27,"42,831","182,306",4.04,"26,606",14.98,"11,229","15,377",25.91,"2,646",7.37,"2,163",483,40.37,"13,611",0.78,"10,931","2,680",3.98,"230,931",16.22,"156,105","74,826",50.07,"38,816",0.21,"37,810","1,006",8.02,"100,473",11.13,"58,892","41,581",26.90,"20,107",2.50,"14,075","6,032",8.34
