Description,United States Total,,,,,Alabama,,,,,Alaska,,,,,Arizona,,,,,Arkansas,,,,,California,,,,,Colorado,,,,,Connecticut,,,,,Delaware,,,,,District of Columbia,,,,,Florida,,,,,Georgia,,,,,Hawaii,,,,,Idaho,,,,,Illinois,,,,,Indiana,,,,,Iowa,,,,,Kansas,,,,,Kentucky,,,,,Louisiana,,,,,Maine,,,,,Maryland,,,,,Massachusetts,,,,,Michigan,,,,,Minnesota,,,,,Mississippi,,,,,Missouri,,,,,Montana,,,,,Nebraska,,,,,Nevada,,,,,New Hampshire,,,,,New Jersey,,,,,New Mexico,,,,,New York,,,,,North Carolina,,,,,North Dakota,,,,,Ohio,,,,,Oklahoma,,,,,Oregon,,,,,Pennsylvania,,,,,Rhode Island,,,,,South Carolina,,,,,South Dakota,,,,,Tennessee,,,,,Texas,,,,,Utah,,,,,Vermont,,,,,Virginia,,,,,Washington,,,,,West Virginia,,,,,Wisconsin,,,,,Wyoming,,,,
,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local
               Highways,"21,631,325",0.20,"12,751,167","8,880,158",0.48,"12,393",8.96,"1,415","10,978",10.11,"75,762",0.50,"68,087","7,675",4.92,"18,089",0.23,"14,913","3,176",1.29,"8,252",0.82,"7,319",933,7.23,"835,454",3.67,"33,236","802,218",3.82,"402,707",0.18,"164,758","237,949",0.30,"15,855",1.24,"14,234","1,621",12.17,"324,709",0.00,"199,934","124,775",0.00,671,0.00,0,671,0.00,"2,153,868",0.49,"1,969,509","184,359",5.77,"87,013",3.36,"64,577","22,436",13.02,"4,769",0.00,0,"4,769",0.00,"44,961",3.61,"7,064","37,897",4.28,"1,419,771",0.04,"1,400,794","18,977",2.93,"9,594",6.43,"1,431","8,163",7.55,"5,961",2.67,"2,366","3,595",4.43,"137,671",0.45,"125,459","12,212",5.02,"82,575",0.09,"75,755","6,820",1.04,"57,183",0.06,"40,359","16,824",0.19,"149,774",0.16,"148,407","1,367",17.71,"761,185",0.03,"746,123","15,062",1.70,"1,099,254",0.01,"1,099,098",156,98.66,"144,099",16.25,"33,285","110,814",21.13,"201,463",2.40,"16,484","184,979",2.61,"20,545",0.00,"18,989","1,556",0.00,"29,777",2.57,"3,930","25,847",2.96,"30,142",0.28,420,"29,722",0.28,"41,034",2.73,"1,523","39,511",2.83,"10,440",0.27,"5,832","4,608",0.61,"145,699",0.06,"142,846","2,853",3.07,"2,176,334",0.13,"1,797,150","379,184",0.72,"13,273",0.21,"12,837",436,6.26,"4,615,240",0.00,"896,420","3,718,820",0.00,"60,561",0.60,"56,957","3,604",10.05,"14,916",0.99,0,"14,916",0.99,"343,367",0.47,"321,907","21,460",7.44,"318,562",0.00,"304,413","14,149",0.00,"104,532",4.90,"44,765","59,767",8.56,"1,423,703",0.37,"1,246,461","177,242",2.99,"46,692",0.00,"46,386",306,0.00,"145,898",0.00,"92,510","53,388",0.00,"10,971",4.12,"2,681","8,290",5.45,"2,157",14.59,198,"1,959",16.06,"2,159,663",0.40,"247,175","1,912,488",0.45,"14,209",9.12,"2,122","12,087",10.72,"2,233",2.44,448,"1,785",3.05,"969,951",0.01,"686,574","283,377",0.04,"548,924",0.38,"413,960","134,964",1.55,"135,697",0.01,"133,494","2,203",0.83,"182,515",3.36,"25,524","156,991",3.91,"11,257",0.77,"11,038",219,39.30
               Air transportation (airports),"25,160,961",0.31,"1,923,824","23,237,137",0.34,"124,520",10.02,46,"124,474",10.02,"203,521",0.03,"185,961","17,560",0.40,"452,138",0.12,"1,009","451,129",0.12,"81,075",1.14,21,"81,054",1.14,"4,135,377",1.35,0,"4,135,377",1.35,"982,779",1.25,0,"982,779",1.25,"24,359",0.00,"21,896","2,463",0.00,"7,722",0.00,0,"7,722",0.00,0,0.00,0,0,0.00,"2,285,054",0.71,0,"2,285,054",0.71,"835,940",0.09,1,"835,939",0.09,"483,411",0.00,"483,411",0,0.00,"44,050",0.23,0,"44,050",0.23,"1,466,133",0.82,0,"1,466,133",0.82,"217,718",0.33,0,"217,718",0.33,"74,747",0.17,"1,706","73,041",0.17,"47,462",0.41,0,"47,462",0.41,"215,738",0.01,453,"215,285",0.01,"174,857",0.04,232,"174,625",0.04,"43,520",0.39,219,"43,301",0.39,"262,739",0.02,"250,448","12,291",0.44,"853,746",0.00,"825,095","28,651",0.14,"530,299",1.95,817,"529,482",1.96,"368,969",0.38,918,"368,051",0.38,"44,773",7.64,0,"44,773",7.64,"344,463",0.15,0,"344,463",0.15,"38,287",1.37,382,"37,905",1.39,"75,984",5.69,334,"75,650",5.71,"699,776",0.00,0,"699,776",0.00,"39,942",0.16,224,"39,718",0.16,"26,214",2.07,"13,555","12,659",4.29,"81,195",0.18,0,"81,195",0.18,"2,833,831",0.12,"61,749","2,772,082",0.13,"584,788",0.16,484,"584,304",0.16,"35,498",10.29,4,"35,494",10.30,"315,338",1.89,0,"315,338",1.89,"116,782",1.70,204,"116,578",1.70,"351,668",3.04,0,"351,668",3.04,"609,751",1.55,19,"609,732",1.55,"71,853",0.00,"71,853",0,0.00,"131,078",28.22,498,"130,580",28.33,"19,838",0.29,0,"19,838",0.29,"408,485",2.16,0,"408,485",2.16,"2,195,823",0.40,0,"2,195,823",0.40,"233,385",0.40,306,"233,079",0.40,"21,123",0.00,0,"21,123",0.00,"1,006,719",0.78,61,"1,006,658",0.78,"741,910",1.92,0,"741,910",1.92,"31,714",2.25,"1,329","30,385",2.35,"159,321",0.93,0,"159,321",0.93,"25,545",8.27,589,"24,956",8.46
               Parking facilities,"3,188,984",1.37,"30,202","3,158,782",1.38,"11,040",0.00,0,"11,040",0.00,"9,098",0.49,0,"9,098",0.49,"17,200",0.57,0,"17,200",0.57,"4,330",0.85,0,"4,330",0.85,"684,905",5.75,"13,671","671,234",5.87,"29,584",5.07,0,"29,584",5.07,"78,868",0.01,"7,466","71,402",0.01,"21,651",0.00,0,"21,651",0.00,"5,187",0.00,0,"5,187",0.00,"244,180",5.08,0,"244,180",5.08,"16,191",0.21,0,"16,191",0.21,"10,967",0.00,"2,594","8,373",0.00,528,0.00,0,528,0.00,"49,048",4.10,0,"49,048",4.10,"17,995",0.34,0,"17,995",0.34,"26,447",0.02,0,"26,447",0.02,"6,301",0.00,0,"6,301",0.00,"29,373",4.28,0,"29,373",4.28,"12,922",0.00,0,"12,922",0.00,"13,050",14.85,0,"13,050",14.85,"135,857",0.76,0,"135,857",0.76,"53,741",0.82,0,"53,741",0.82,"74,861",0.52,0,"74,861",0.52,"97,743",0.00,0,"97,743",0.00,"1,023",0.00,0,"1,023",0.00,"29,921",0.12,0,"29,921",0.12,"7,124",0.00,0,"7,124",0.00,"24,952",0.00,0,"24,952",0.00,"8,313",0.00,0,"8,313",0.00,"17,955",0.00,0,"17,955",0.00,"141,752",5.53,0,"141,752",5.53,"9,355",0.00,0,"9,355",0.00,"333,775",2.29,0,"333,775",2.29,"48,316",3.86,"2,228","46,088",4.04,"3,845",9.50,0,"3,845",9.50,"66,383",0.19,0,"66,383",0.19,"17,401",0.00,0,"17,401",0.00,"89,572",0.10,0,"89,572",0.10,"372,907",1.91,0,"372,907",1.91,"1,844",0.00,0,"1,844",0.00,"47,882",3.57,0,"47,882",3.57,"4,128",0.00,0,"4,128",0.00,"15,453",8.44,0,"15,453",8.44,"50,740",0.16,0,"50,740",0.16,"7,891",3.13,0,"7,891",3.13,"8,360",0.00,0,"8,360",0.00,"73,831",2.61,0,"73,831",2.61,"72,728",0.00,0,"72,728",0.00,"8,651",1.29,0,"8,651",1.29,"73,492",0.64,"4,243","69,249",0.68,328,0.00,0,328,0.00
               Sea and inland port facilities,"5,983,207",3.50,"1,950,671","4,032,536",5.19,"134,936",0.00,"134,936",0,0.00,"74,852",2.17,0,"74,852",2.17,0,0.00,0,0,0.00,"3,062",3.38,0,"3,062",3.38,"1,549,341",6.66,0,"1,549,341",6.66,0,0.00,0,0,0.00,862,0.00,10,852,0.00,"39,804",0.00,"39,804",0,0.00,0,0.00,0,0,0.00,"607,499",4.42,0,"607,499",4.42,"426,382",0.00,"426,382",0,0.00,"157,984",0.00,"157,984",0,0.00,"1,073",0.00,0,"1,073",0.00,0,0.00,0,0,0.00,"19,674",33.59,"13,046","6,628",99.71,0,0.00,0,0,0.00,0,0.00,0,0,0.00,"21,056",15.93,0,"21,056",15.93,"211,480",0.00,"103,620","107,860",0.00,"5,011",15.24,0,"5,011",15.24,"58,600",0.00,"58,600",0,0.00,"133,780",0.41,"124,277","9,503",5.80,"3,500",73.01,0,"3,500",73.01,"35,974",0.00,0,"35,974",0.00,"52,290",2.28,"30,158","22,132",5.39,0,0.00,0,0,0.00,"1,636",0.00,0,"1,636",0.00,0,0.00,0,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0,0.00,"33,124",0.00,"32,783",341,0.00,0,0.00,0,0,0.00,"309,844",1.57,"9,685","300,159",1.62,"46,300",0.00,"46,300",0,0.00,0,0.00,0,0,0.00,"20,646",15.33,0,"20,646",15.33,"8,015",33.90,0,"8,015",33.90,"91,324",9.47,0,"91,324",9.47,"18,724",14.73,0,"18,724",14.73,"1,645",0.00,0,"1,645",0.00,"252,013",0.00,"252,013",0,0.00,0,0.00,0,0,0.00,"3,128",3.54,0,"3,128",3.54,"556,004",5.75,0,"556,004",5.75,0,0.00,0,0,0.00,0,0.00,0,0,0.00,"521,921",0.13,"521,073",848,83.03,"573,131",30.81,0,"573,131",30.81,0,0.00,0,0,0.00,"8,592",21.35,0,"8,592",21.35,0,0.00,0,0,0.00
               Natural resources,"5,229,435",1.35,"3,196,289","2,033,146",3.47,"6,938",2.62,"6,477",461,39.42,"26,849",0.01,"25,747","1,102",0.21,"114,163",10.44,"39,068","75,095",15.88,"26,918",8.16,"21,207","5,711",38.46,"1,953,581",0.18,"1,276,838","676,743",0.52,"67,652",18.20,"34,961","32,691",37.66,"33,736",0.12,"32,325","1,411",2.89,"1,343",0.00,"1,343",0,0.00,0,0.00,0,0,0.00,"554,185",6.49,"85,273","468,912",7.67,"62,746",1.44,"61,043","1,703",52.93,"24,297",0.00,"24,160",137,0.00,"114,836",12.68,"73,696","41,140",35.39,"62,921",15.85,"14,035","48,886",20.40,"53,982",4.87,"49,911","4,071",64.51,"114,597",0.62,"111,811","2,786",25.48,"45,230",3.39,"36,798","8,432",18.20,"86,082",3.76,"82,690","3,392",95.46,"14,300",0.00,"12,505","1,795",0.00,"23,394",1.55,"20,900","2,494",14.52,"25,147",4.22,"16,610","8,537",12.45,"32,033",0.03,"30,750","1,283",0.80,"71,527",3.97,"57,229","14,298",19.85,"78,734",10.60,"47,376","31,358",26.61,"20,183",3.41,"18,054","2,129",32.30,"20,829",14.90,"11,488","9,341",33.23,"67,082",3.56,"50,930","16,152",14.79,"68,123",14.70,"36,057","32,066",31.23,"19,588",1.39,"11,792","7,796",3.50,"5,761",2.24,"5,123",638,20.24,"8,974",34.80,"3,449","5,525",56.53,"45,089",20.88,"15,901","29,188",32.25,"69,969",0.00,"69,969",0,0.00,"69,249",13.67,"50,938","18,311",51.69,"34,752",7.53,"21,730","13,022",20.10,"49,149",4.84,"33,741","15,408",15.44,"26,585",12.66,"20,641","5,944",56.64,"291,421",6.31,"204,775","86,646",21.23,"71,365",0.89,"68,834","2,531",25.19,"16,068",0.88,"15,833",235,60.04,"37,124",3.53,"32,918","4,206",31.16,"24,915",10.66,"16,300","8,615",30.84,"29,741",7.65,"20,068","9,673",23.52,"191,461",2.77,"67,028","124,433",4.26,"33,910",10.19,"15,119","18,791",18.39,"2,894",9.50,"2,450",444,61.98,"12,413",6.88,"10,979","1,434",59.52,"276,840",16.67,"142,941","133,899",34.46,"35,953",0.00,"35,953",0,0.00,"75,862",13.38,"34,083","41,779",24.29,"28,943",15.22,"16,442","12,501",35.25
               Parks and recreation,"11,425,720",1.66,"1,857,862","9,567,858",1.98,"129,017",2.72,"41,366","87,651",4.00,"23,716",2.28,"3,377","20,339",2.66,"186,747",1.17,"61,106","125,641",1.74,"79,987",1.69,"33,247","46,740",2.89,"1,524,868",9.37,"124,700","1,400,168",10.20,"401,799",10.97,"18,668","383,131",11.50,"102,279",0.37,"24,339","77,940",0.48,"21,223",0.00,"17,969","3,254",0.00,"31,501",0.00,0,"31,501",0.00,"777,996",3.49,"54,399","723,597",3.76,"283,205",2.69,"136,002","147,203",5.18,"51,915",0.00,"16,162","35,753",0.00,"52,772",0.74,"10,724","42,048",0.93,"1,139,568",8.79,"4,763","1,134,805",8.83,"188,301",2.01,"35,148","153,153",2.47,"107,942",2.40,"5,068","102,874",2.51,"96,318",0.65,329,"95,989",0.65,"126,522",1.05,"63,268","63,254",2.11,"241,522",0.53,"108,189","133,333",0.97,"37,337",3.63,"1,475","35,862",3.78,"176,331",0.98,"36,030","140,301",1.24,"156,599",2.63,"70,936","85,663",4.81,"181,853",3.48,"6,975","174,878",3.62,"351,049",1.87,"43,461","307,588",2.14,"38,698",4.25,"1,341","37,357",4.40,"197,091",5.35,"3,920","193,171",5.46,"23,504",0.79,"1,884","21,620",0.86,"43,967",3.66,"8,892","35,075",4.59,"172,029",0.00,"8,268","163,761",0.00,"63,801",1.00,"22,647","41,154",1.55,"204,779",7.24,"47,087","157,692",9.40,"36,953",0.30,"1,377","35,576",0.32,"761,200",2.79,"342,778","418,422",5.08,"231,363",3.59,"30,329","201,034",4.14,"78,251",13.15,"5,652","72,599",14.17,"373,470",5.61,"27,578","345,892",6.05,"125,423",3.35,"24,349","101,074",4.16,"304,163",2.38,"29,218","274,945",2.63,"210,402",5.28,"43,086","167,316",6.64,"49,299",0.00,"35,882","13,417",0.00,"170,468",4.76,"41,892","128,576",6.31,"34,263",1.03,"4,160","30,103",1.17,"134,109",4.58,"40,180","93,929",6.53,"553,439",3.81,"57,296","496,143",4.25,"184,804",3.81,"21,514","163,290",4.31,"26,974",0.67,"10,451","16,523",1.09,"268,196",1.46,"35,956","232,240",1.69,"295,156",5.32,"3,427","291,729",5.39,"73,038",0.36,"23,445","49,593",0.53,"274,053",4.16,"66,960","207,093",5.50,"26,459",2.94,592,"25,867",3.01
               Housing and community development,"7,276,294",1.62,"906,947","6,369,347",1.85,"116,981",9.71,"49,023","67,958",16.72,"47,891",0.46,"11,305","36,586",0.61,"28,044",10.24,"6,312","21,732",13.22,"29,623",13.02,166,"29,457",13.09,"869,393",8.97,"1,341","868,052",8.98,"207,330",18.27,37,"207,293",18.27,"143,784",10.89,"18,509","125,275",12.50,"14,771",0.00,"6,497","8,274",0.00,"56,666",0.00,0,"56,666",0.00,"235,311",10.94,288,"235,023",10.95,"150,750",16.97,"5,050","145,700",17.56,"34,941",0.00,"23,781","11,160",0.00,"49,260",2.10,"38,951","10,309",10.03,"220,176",9.09,"30,259","189,917",10.54,"55,428",13.77,"5,334","50,094",15.24,"23,627",2.19,"14,507","9,120",5.67,"45,825",12.58,"6,072","39,753",14.50,"35,770",4.80,"17,249","18,521",9.26,"49,710",3.47,"2,311","47,399",3.63,"42,108",5.40,"8,960","33,148",6.86,"186,834",0.16,"9,764","177,070",0.17,"425,404",7.32,"8,423","416,981",7.47,"52,097",3.86,"8,046","44,051",4.56,"334,486",6.36,"17,727","316,759",6.72,"39,291",16.04,"3,076","36,215",17.40,"59,034",14.07,"18,290","40,744",20.39,"12,401",7.88,"1,462","10,939",8.93,"46,917",24.66,"1,704","45,213",25.59,"32,985",0.00,"9,005","23,980",0.00,"44,358",3.25,"15,033","29,325",4.92,"232,664",1.77,"100,403","132,261",3.12,"17,973",2.44,"6,068","11,905",3.69,"1,276,627",0.04,"8,419","1,268,208",0.04,"162,724",4.77,"68,491","94,233",8.23,"12,843",10.09,"2,954","9,889",13.10,"180,704",5.40,"64,250","116,454",8.38,"55,010",18.58,"12,494","42,516",24.03,"90,500",8.53,"13,158","77,342",9.98,"245,149",5.86,"55,887","189,262",7.59,"55,214",4.24,"15,041","40,173",5.82,"55,489",15.13,"12,420","43,069",19.50,"10,271",15.32,0,"10,271",15.32,"106,852",15.40,"3,905","102,947",15.98,"294,255",10.06,"17,605","276,650",10.70,"32,274",14.71,"5,518","26,756",17.75,"17,591",7.51,"4,747","12,844",10.28,"174,342",0.12,"40,653","133,689",0.15,"405,068",6.03,"88,438","316,630",7.71,"26,731",5.48,"8,456","18,275",8.02,"116,915",10.02,"35,409","81,506",14.38,"15,899",0.55,"4,149","11,750",0.75
               Sewerage,"61,397,384",1.24,"1,034,205","60,363,179",1.26,"575,265",2.24,0,"575,265",2.24,"111,592",1.18,0,"111,592",1.18,"936,538",1.84,0,"936,538",1.84,"335,095",2.82,0,"335,095",2.82,"9,331,468",7.35,0,"9,331,468",7.35,"967,529",7.34,0,"967,529",7.34,"467,717",0.37,0,"467,717",0.37,"165,589",0.00,"1,916","163,673",0.00,"400,678",0.00,0,"400,678",0.00,"3,731,193",3.13,0,"3,731,193",3.13,"2,047,362",2.67,0,"2,047,362",2.67,"521,271",0.00,0,"521,271",0.00,"252,422",2.17,0,"252,422",2.17,"1,324,496",4.96,0,"1,324,496",4.96,"2,038,164",3.11,0,"2,038,164",3.11,"600,881",3.08,0,"600,881",3.08,"485,063",0.58,0,"485,063",0.58,"691,619",1.91,0,"691,619",1.91,"507,054",3.60,0,"507,054",3.60,"205,601",4.12,0,"205,601",4.12,"1,363,380",0.32,"161,501","1,201,879",0.37,"1,785,796",0.82,"485,368","1,300,428",1.12,"2,183,751",1.57,0,"2,183,751",1.57,"1,201,037",4.05,"265,497","935,540",5.19,"303,311",5.00,0,"303,311",5.00,"1,190,099",2.47,0,"1,190,099",2.47,"140,150",3.74,0,"140,150",3.74,"312,835",2.40,0,"312,835",2.40,"528,829",0.24,0,"528,829",0.24,"150,057",1.21,"2,057","148,000",1.23,"1,710,213",3.79,"6,693","1,703,520",3.81,"211,570",0.42,0,"211,570",0.42,"2,844,898",1.08,0,"2,844,898",1.08,"1,505,915",2.62,0,"1,505,915",2.62,"73,668",0.88,0,"73,668",0.88,"2,592,781",2.02,0,"2,592,781",2.02,"467,867",4.70,0,"467,867",4.70,"1,222,524",2.41,0,"1,222,524",2.41,"3,312,393",5.87,9,"3,312,384",5.87,"235,205",0.00,"98,337","136,868",0.01,"741,513",1.79,0,"741,513",1.79,"116,772",3.27,0,"116,772",3.27,"947,115",1.57,0,"947,115",1.57,"4,039,446",2.32,267,"4,039,179",2.32,"464,105",2.80,0,"464,105",2.80,"78,742",1.21,0,"78,742",1.21,"1,744,184",1.57,0,"1,744,184",1.57,"2,823,336",4.17,0,"2,823,336",4.17,"290,703",3.60,"12,415","278,288",3.76,"1,040,640",2.69,145,"1,040,495",2.69,"77,951",4.14,0,"77,951",4.14
               Solid waste management,"18,644,657",1.56,"232,194","18,412,463",1.58,"225,898",5.36,0,"225,898",5.36,"88,764",1.01,0,"88,764",1.01,"493,222",0.79,"3,269","489,953",0.79,"172,580",3.07,70,"172,510",3.07,"3,253,615",7.69,0,"3,253,615",7.69,"129,039",4.13,"4,846","124,193",4.29,"167,249",1.38,"73,889","93,360",2.48,"81,680",0.00,"67,103","14,577",0.00,"6,198",0.00,0,"6,198",0.00,"2,360,153",2.55,40,"2,360,113",2.55,"643,042",3.45,0,"643,042",3.45,"175,030",0.00,0,"175,030",0.00,"179,015",1.21,0,"179,015",1.21,"371,344",5.28,0,"371,344",5.28,"158,167",13.96,0,"158,167",13.96,"272,224",4.75,"4,592","267,632",4.83,"160,574",3.71,0,"160,574",3.71,"124,811",4.08,"1,165","123,646",4.11,"228,458",3.08,0,"228,458",3.08,"51,261",2.34,0,"51,261",2.34,"444,339",0.47,141,"444,198",0.47,"128,796",3.30,0,"128,796",3.30,"251,164",3.04,0,"251,164",3.04,"353,520",3.64,0,"353,520",3.64,"164,255",2.98,0,"164,255",2.98,"138,241",6.01,1,"138,240",6.01,"71,725",1.99,0,"71,725",1.99,"53,002",4.56,116,"52,886",4.57,"24,460",0.25,0,"24,460",0.25,"42,345",1.36,0,"42,345",1.36,"422,378",1.50,"2,441","419,937",1.51,"232,488",0.27,976,"231,512",0.27,"552,488",5.80,148,"552,340",5.80,"585,110",2.92,327,"584,783",2.92,"80,588",1.11,0,"80,588",1.11,"345,204",4.43,0,"345,204",4.43,"297,653",3.50,"1,906","295,747",3.52,"172,588",1.81,87,"172,501",1.81,"705,263",10.47,68,"705,195",10.47,"25,530",0.00,"10,160","15,370",0.00,"237,611",1.82,0,"237,611",1.82,"57,836",2.92,0,"57,836",2.92,"305,024",4.76,"1,442","303,582",4.79,"1,596,638",5.43,"53,852","1,542,786",5.62,"202,623",1.65,"4,309","198,314",1.69,"25,981",6.03,0,"25,981",6.03,"473,371",2.89,10,"473,361",2.89,"921,245",2.37,0,"921,245",2.37,"58,922",6.51,"1,234","57,688",6.65,"248,783",7.16,1,"248,782",7.16,"83,161",2.93,1,"83,160",2.93
               Other charges,"80,342,287",0.93,"23,638,630","56,703,657",1.32,"575,088",5.21,"116,152","458,936",6.53,"321,037",1.66,"214,793","106,244",5.03,"928,460",1.43,"341,351","587,109",2.25,"456,174",1.38,"249,567","206,607",3.04,"23,598,762",2.76,"5,490,904","18,107,858",3.60,"1,406,444",4.77,"179,601","1,226,843",5.47,"552,707",0.78,"292,721","259,986",1.67,"136,084",0.00,"67,102","68,982",0.00,"176,465",0.00,0,"176,465",0.00,"6,374,120",1.72,"2,538,482","3,835,638",2.86,"1,784,356",3.51,"270,257","1,514,099",4.14,"180,834",0.00,"148,104","32,730",0.00,"545,020",0.93,"348,992","196,028",2.58,"1,909,042",4.20,"24,075","1,884,967",4.25,"438,999",5.31,"30,861","408,138",5.71,"397,483",3.29,"107,668","289,815",4.51,"600,334",1.56,"294,442","305,892",3.07,"545,317",3.28,"140,022","405,295",4.41,"641,106",0.25,"127,780","513,326",0.31,"451,311",0.74,"335,619","115,692",2.88,"1,222,118",0.22,"279,979","942,139",0.28,"1,124,707",1.34,"593,020","531,687",2.84,"3,247,643",4.89,"147,535","3,100,108",5.13,"1,312,121",3.86,"274,097","1,038,024",4.88,"319,007",2.08,"101,312","217,695",3.05,"817,036",6.62,"171,126","645,910",8.37,"222,907",2.77,"38,623","184,284",3.35,"720,527",5.17,"108,351","612,176",6.08,"764,578",0.04,"279,032","485,546",0.06,"346,125",0.74,"140,445","205,680",1.24,"1,313,818",0.73,"929,094","384,724",2.48,"268,423",0.64,"136,252","132,171",1.31,"3,853,025",2.69,"1,038,841","2,814,184",3.69,"1,236,178",1.43,"567,440","668,738",2.64,"425,955",0.10,"326,259","99,696",0.43,"1,871,437",4.07,"142,690","1,728,747",4.41,"617,340",1.80,"274,076","343,264",3.25,"2,331,661",1.13,"1,772,936","558,725",4.71,"2,737,493",0.91,"633,870","2,103,623",1.18,"457,037",0.21,"247,826","209,211",0.46,"968,731",0.19,"628,896","339,835",0.55,"201,568",1.97,"81,869","119,699",3.31,"1,193,918",2.50,"386,090","807,828",3.69,"4,087,252",4.64,"753,512","3,333,740",5.69,"1,034,396",2.84,"350,887","683,509",4.30,"134,058",0.83,"78,735","55,323",2.01,"1,290,839",1.75,"397,183","893,656",2.53,"1,789,063",5.42,"327,647","1,461,416",6.63,"744,448",0.35,"496,983","247,465",1.06,"1,522,172",4.41,"535,129","987,043",6.80,"147,560",2.03,"80,402","67,158",4.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
