State,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting (State as % of US)","Agriculture, Forestry, Fishing and Hunting (as % of Total Funding Received by State)","Mining, Quarrying, and Oil and Gas Extraction (State as % of US)","Mining, Quarrying, and Oil and Gas Extraction (as % of Total Funding Received by State)",Utilities (State as % of US),Utilities (as % of Total Funding Received by State),Construction (State as % of US),Construction (as % of Total Funding Received by State),Manufacturing (State as % of US),Manufacturing (as % of Total Funding Received by State),Wholesale Trade (State as % of US),Wholesale Trade (as % of Total Funding Received by State),Retail Trade (State as % of US),Retail Trade (as % of Total Funding Received by State),Transportation and Warehousing (State as % of US),Transportation and Warehousing (as % of Total Funding Received by State),Information (State as % of US),Information (as % of Total Funding Received by State),Finance and Insurance (State as % of US),Finance and Insurance (as % of Total Funding Received by State),Real Estate and Rental and Leasing (State as % of US),Real Estate and Rental and Leasing (as % of Total Funding Received by State),"Professional, Scientific, and Technical Services (State as % of US)","Professional, Scientific, and Technical Services (as % of Total Funding Received by State)",Administrative and Support and Waste Management and Remediation Services (State as % of US),Administrative and Support and Waste Management and Remediation Services (as % of Total Funding Received by State),Educational Services (State as % of US),Educational Services (as % of Total Funding Received by State),Health Care and Social Assistance (State as % of US),Health Care and Social Assistance (as % of Total Funding Received by State),"Arts, Entertainment, and Recreation (State as % of US)","Arts, Entertainment, and Recreation (as % of Total Funding Received by State)",Accommodation and Food Services (State as % of US),Accommodation and Food Services (as % of Total Funding Received by State),Other Services (except Public Administration) (State as % of US),Other Services (except Public Administration) (as % of Total Funding Received by State),Public Administration (not covered in economic census) (State as % of US),Public Administration (not covered in economic census) (as % of Total Funding Received by State)
Hawaii,1867286.0,0.011703363619850367,0.005141151382273524,0.03146027492579077,0.00455206111972135,1.0826619532621966,1.1179326573433315,2.256981957482917,39.291356546345874,0.11752633150623057,14.488085917208181,0.028386966910063403,0.12959985776147842,0.028096336719343286,0.018743781081205557,0.1570571455116382,1.6150712852771347,0.12203954463985488,0.8674621884381932,0.0,0.0,0.3073558658430141,0.19027615480435242,0.24503058067425956,22.096079550749053,0.5045078844354955,15.515030905817321,0.3134198891809405,0.7434319113408444,0.4686126635252485,2.6253610855541143,0.49100374120441437,0.0560171286026886,0.9931983167241851,0.7461095943524452,0.24199244133399164,0.4682732050687468,0.054188164007707956,0.021475017753038367
Iowa,2275750.0,0.12447014849861693,0.04486433044051412,0.0059219341036782615,0.0007030649236515435,0.14869421892228588,0.12598044600681094,0.3441082127734347,4.915302647478853,0.7390547527285891,74.75474019553994,0.040914768835661634,0.15326815335603647,0.02191514264108776,0.01199604525980446,0.0010832245595338134,0.009139844007470064,0.027733520423466218,0.16174887399758323,0.006923667707521395,0.06116664835768428,0.09904938541802734,0.05031308359881358,0.1983669406660192,14.677446995495991,0.11272584437982291,2.844424914863232,0.3114556527338333,0.6061737888608151,0.19258591542833325,0.8852905635504779,2.8103627137579625,0.26307810611886195,0.030939425025717508,0.019070636054048115,0.19987070120243453,0.3173459299132154,0.3012105176388555,0.09794573217620564
Idaho,2992159.0,4.063505376842213,1.113978234445429,1.2395348320761561,0.11192587024954222,0.08365670565805619,0.053907563067336996,0.44652239675030925,4.851079103750837,0.08859155321598798,6.815446639032217,0.0024750619909187513,0.0070517642946113495,0.04399083577771463,0.018314534755673077,0.2436109540666958,1.5633527496366335,0.013267788499245863,0.05885382427872316,0.00016911257331589616,0.001136303251264388,1.123453596876787,0.4340344212991355,1.0653218448114792,59.951760584915434,1.2542291347304055,24.070645978372138,0.02998282760641759,0.04438266816703257,0.10971862497078519,0.3836026093533131,0.10186215281200565,0.0072522883977756535,0.7012698709170118,0.328759267137876,0.1045571184080307,0.12626334362578995,0.2355360844524563,0.05825225196923024
Illinois,12474246.0,0.24552681594144418,0.016145264411171624,0.25168219940632613,0.005451231280832526,0.4206174103452175,0.06501394954051731,3.906452647313753,10.180006070106362,2.274625891084629,41.97419226781322,15.961569208070486,10.908314618775355,17.0894763966689,1.7066041506636955,0.5965859261632478,0.9183400744221334,0.6612044967029056,0.7035294958909741,0.14789889316318153,0.23837112078758105,3.498130172518943,0.3241718978445671,2.147088057320422,28.982865978432688,0.4993654600016202,2.2987922476436653,0.4088772650242639,0.14517911543511328,0.9178682774281028,0.7697539394364998,0.17462083339200968,0.0029821441712789697,0.30155246050411305,0.03390986517341409,2.2985960895969817,0.6658198018541561,1.0207914985392168,0.06055676631677778
Indiana,4293450.0,0.11861846668869175,0.022662427651422516,0.1321331546883212,0.008314991440449988,0.3001890963104955,0.13481000128102108,0.5348658587065714,4.049657035717197,1.3308520973556828,71.35264181485752,0.29340628236422145,0.5825851005601556,0.07080276853274507,0.020542920029347028,0.28623688204642783,1.2801593124410438,0.4393363333151758,1.358161851191932,1.024394438961826,4.796934865900384,0.3015599629408239,0.08119344583027635,0.28358665449233134,11.122058018609742,0.1296019822696589,1.7334078654694944,0.3691635649040166,0.38083592448962955,0.9808432121996252,2.3898962372916883,0.08120807574413354,0.004029393611198454,0.3068278463379911,0.10024572313640547,0.6308574680018686,0.5309250136836344,0.29553494933879626,0.05093805680746254
Kansas,2815390.0,0.9266381966091941,0.269980357961064,0.5237210472940462,0.050259466716866937,0.523671269082079,0.35863592610615225,0.630755337522598,7.282863120207147,0.2377130726250945,19.435744248576572,0.06472697661559085,0.1959941606669058,5.2404484496441395,2.3187196090062123,0.3314146371135232,2.260361797122246,0.02129174917596184,0.10037685720273212,0.00976873805860059,0.0697594294218563,0.7698170138297163,0.31608409492112993,0.424332982090587,25.378970586668277,1.9663826497351051,40.10744514969507,0.3451637563606266,0.5430153548886655,0.23843105616364307,0.8859518574691252,0.11312801303084499,0.008560092917855075,0.46102594848229284,0.22970174647206956,0.10057188149676642,0.12907625586508442,0.22256335690946388,0.05849988811496809
Kentucky,11375794.0,0.33025429214765256,0.02381372236522567,3.4184364613482767,0.08118993715955124,2.7055398061736886,0.4585701885951873,0.9124312583396867,2.607343276434155,0.16912498463172507,3.422257822179269,0.14309611956027415,0.10723647070261645,0.12282112908741494,0.013449610638167322,2.2419207071289926,3.784280903820867,0.02976022973993251,0.03472285099396139,42.57284188357385,75.2408930752438,0.3968895897798336,0.04033125072412527,0.15827154575470714,2.3427551518601692,1.9347949637188284,9.766720459248821,1.9758412463464072,0.7693001473127942,1.1019275319857322,1.0133446509316186,0.0384916890810344,0.0007208288054442617,1.1779793989054286,0.14525579489220708,0.30752744831922635,0.0976810937328858,0.770661095600894,0.05013276435912957
Louisiana,3254622.0,0.3835289786255131,0.09666253100974552,2.918403150468943,0.24227083821101192,0.8947066517713128,0.5300461927683153,2.8948926293780435,28.91423335797521,0.5442353548132564,38.49221199881276,0.06247478750537094,0.163644195854388,0.24813079085568598,0.09497262662146326,1.5118846399174082,8.919960597574772,0.0588122413544084,0.23984352099875192,0.00799305603878368,0.04937593367217453,0.8000941185426504,0.28418046704041205,0.11052943078299284,5.718513547809853,0.8008390040476957,14.129935826648993,0.527882900802447,0.7183937182259568,0.31051575305375384,0.9980882572538378,0.04130815413574423,0.002703847021251623,0.2706130354783955,0.11663412832580865,0.2276013080433151,0.25268679434969715,0.15675379114449187,0.035641619825589575
Massachusetts,18163274.0,1.0586667674456312,0.04781076363215134,0.19949515511766144,0.0029675266694759984,1.48922420723213,0.15808823893753957,1.8831757231994275,3.3703615328381877,3.886118620809424,49.25026732515294,4.851356105233067,2.277012393250248,3.339048930974525,0.22900607016113944,0.3694212372840894,0.39054632991827354,1.5413011338195477,1.1263002474113424,1.3497521083239645,1.4940423185819913,0.940752896437596,0.0598735668470343,3.7438747625462105,34.70826900480607,0.39426356894773906,1.2464878303327913,2.6174015093463785,0.6382659866277413,3.8514410964979993,2.2182729831637182,2.799566264381575,0.032835489901214945,0.36984732035350787,0.02856313239562427,12.666411316301613,2.5198100298437387,4.938825481680077,0.2012192295287733
Maryland,38776058.0,0.46301432321033015,0.009794703731874964,0.09734179182921142,0.0006782535759565864,3.187356790403907,0.15848955043341434,7.485294957279639,6.275163401086309,2.240276892513157,13.299175486069265,3.167352078975826,0.696352372899793,16.1817238948908,0.5198517084949688,4.273169860859805,2.1160763685674286,12.003830103896354,4.1088189005700375,4.211738690633964,2.1837392547741703,8.009245762719196,0.23877104784607037,11.051748204055611,47.99246999269498,12.673000875100279,18.767712282666793,5.6230445123071835,0.6422932418762114,4.632748973478931,1.2498588690990715,12.982965080527432,0.07132751864565501,21.72632011183818,0.7859592122541182,8.60670029025809,0.8020129328257143,4.268162494223082,0.08145490188817027
Maine,3504485.0,0.15141226683181414,0.03544030007262123,0.028869428755431525,0.002225719328232251,0.03874244211194543,0.021315542797301173,0.7047789020136329,6.537451294555405,1.1145313419341978,73.2073614240038,0.001571840316507643,0.003823671666450277,0.0038532118929385075,0.0013696734327583082,0.0022549818955679866,0.012355595758007239,0.007473961494180519,0.02830658427700504,2.9557147391207272,16.95669977186377,0.02612481606658887,0.008617528681104356,0.03369343450038201,1.6189254626571379,0.05180387472364475,0.8488551099519616,0.0067958065583823,0.008588993817921891,0.21150324935560144,0.6313623827752152,0.01361291443109753,0.0008275110322914779,0.0015683579506124083,0.0006277669900142247,0.048929853188300225,0.05044963810659769,0.12026799492982565,0.025396028232393633
Michigan,8290031.0,0.4405828762722836,0.04359452938113259,0.37789341999096904,0.012315997370818035,0.17555979457688792,0.04083217541647311,1.3136590964910684,5.151174947355444,2.777390308203371,77.12007349550322,0.7270347971428636,0.7476449726183171,0.4544381776234352,0.06828683752811057,0.39091387073214734,0.905461029035959,0.33476114627966613,0.5359690452303495,0.06014936320909213,0.14587400215994367,1.3082304416391506,0.18242392579714117,0.5514986018338196,11.201960523428681,0.3372563199577823,2.3361432544703393,0.30745944754833937,0.16426959078922623,0.40194794052940813,0.5072236762443952,8.566278463899959,0.22013186681690333,0.21329668128328752,0.03609154175659898,1.180930862781651,0.5147266638689288,0.7371482161148303,0.06580192522802387
Minnesota,3429025.0,0.41924861967359806,0.10029089901648428,0.11029602268100762,0.0086905169836907,0.7656689061561586,0.4305305443967309,0.9642812845000323,9.141403168539162,0.7592802083679379,50.970407039902014,0.201770337942149,0.501629471934442,0.9251722305440895,0.33610136992293727,0.27881575225154476,1.5613184505799753,0.7032078589307851,2.721910747224065,1.4655444820532018,8.592734086219844,0.20588431204795204,0.06940748463484518,0.2429668689462464,11.931146608729886,0.5007168048579316,8.38526986534073,0.18777648885736076,0.2425470797092468,0.9713606476438646,2.963437128629858,0.10139274196955403,0.006299166672742252,0.23846169749084115,0.09754959500149459,1.7400263911244347,1.833553269515387,0.4901258624836828,0.10577350704646366
Missouri,16308884.0,5.968227805972861,0.30017995100093914,1.2402750738391157,0.020547083417847598,2.2609612067311233,0.2673021648814229,2.872297646159548,5.725125030014317,4.749770816615902,67.0401665742426,1.8748066724386832,0.9800057441085485,0.13975920636679046,0.010675163303632548,0.22594606124968283,0.2660267863821951,0.36568918250306437,0.29761079912028315,4.070295918652078,5.017700781978705,2.965080117544371,0.2101676607669783,0.5027611542416304,5.190906992777679,3.4093542598604114,12.004481729099306,2.586402697370768,0.7024208400771015,2.2571849305607667,1.4478673096209405,8.70381584073829,0.11369263525327668,3.0662823714427683,0.26373355773454515,0.543846462105932,0.1204926100400248,0.4605318277762313,0.020896586179655213
Mississippi,8626334.0,0.6993978863237662,0.0665056558208852,2.4376161254265645,0.07634761185922084,0.25423755185107966,0.056825993521697635,1.0455616992854755,3.9400630673470327,2.998189101228877,80.00542292936953,0.00728442415336751,0.0071988865722101645,0.4352523934065123,0.06285404669005397,5.322288470199451,11.847234294429128,0.02960201079701135,0.04554657865090779,0.008206933705036138,0.019127476399592225,2.4468225908724044,0.32789131512876735,0.08269634371628969,1.6142314916162532,0.04707242630277132,0.3133544330650772,1.4440976049410255,0.7414737245277079,0.4223756022790656,0.5122222255711406,0.05773753362155159,0.0014258664225150568,1.3626179030911623,0.221577323576852,0.29299793874690866,0.1227288440257472,0.2094554967878986,0.017968235405677546
Montana,919549.0,4.356455197451592,3.8861441858998274,0.5921934103678261,0.17399834049082755,0.13583193559730267,0.2848135335909234,1.4753216639653177,52.15448007664627,0.04506666113732415,11.281508652611226,0.007120202030747308,0.0660106204237077,0.07586010914222686,0.10276776985239504,0.6404096505309259,13.372968705310972,0.027115713122535974,0.3913875171415553,0.13047532421242908,2.852702792347118,0.07690384597085266,0.09667782793521607,0.050551138417326474,9.256820463074833,0.01830932966399089,1.1433865949503508,0.08705857172465829,0.41933600058289444,0.18846597054573974,2.1440945506982225,0.0938821684903278,0.021749792561353443,0.9611182677343857,1.466153516560836,0.09581173740831188,0.37648890923702816,0.6318799374065897,0.5085101500844436
North Carolina,5889181.0,0.3641452826301359,0.050720125599807514,0.9119778519664522,0.04183943404014921,2.6174227925884206,0.856944284782553,3.5748062830111316,19.73228535512833,0.7711343228519233,30.14128789724751,5.694589784281339,8.243353362717158,1.3526379249169553,0.2861178829450139,0.17820085566407706,0.581031556000741,0.6010360929806016,1.354585637629409,0.09553865612505098,0.3261574062675268,3.757994236969383,0.7376577490146762,0.901530241355511,25.776928914224236,0.4852860487087378,4.731931316086226,3.466651554839901,2.6072385956553212,1.647203671052512,2.926026556154413,0.5975600024409363,0.021615908901424494,1.1093280940672583,0.2642302894069651,1.9209118664857072,1.1785849339662,1.1257895120903119,0.14146279423233893
North Dakota,445345.0,0.11118195438857849,0.2047850542837575,0.019246285836954348,0.011676340814424773,0.7797759265771078,3.376034310478393,0.302003715113592,22.04425782258698,0.025707011565574728,13.287451301799727,0.1297823974764221,2.4843660532845324,0.016857802031605973,0.04715445328902312,0.04565166581189139,1.968361607293222,0.008950671628111348,0.26675947860647364,0.7625136713837303,34.423424536033856,0.04264746463850434,0.11070069272137331,0.02918711950983123,11.035713884741044,0.031249849802198637,4.029460306054856,0.0092567464748729,0.09206345642142609,0.18224303755602192,4.2809507235963125,0.010796449376387695,0.005164535360226341,0.08362199436674339,0.2633913033715434,0.24047030223593932,1.9510716410872468,0.07053920601502134,0.11721249817557174
Nebraska,1154503.0,0.30501891434235023,0.2167166304461747,1.5796759221561762,0.3696828851895578,0.17400387320693028,0.2906012370691111,0.33412889002860163,9.408030988226104,0.09993608891558103,19.925716953528923,0.022838605195823737,0.16864399659420548,0.007706423785877015,0.008315266396016294,0.02125828198085109,0.3535720565472762,0.11413613172917407,1.3121663607630296,1.0060208552609753,17.519226888106832,1.1787309394812582,1.1802481240845628,0.20469169747273586,29.85457811716384,0.3085036718617053,15.34478472554857,0.18633153331006352,0.7148530579825259,0.24797097494050693,2.2469408914485283,0.00891880600658114,0.0016457298075448915,0.12553992504674777,0.1525331679519239,0.26285958460547265,0.8226916690558621,0.1701319164232028,0.10905125408942204
New Hampshire,2627352.0,0.05876063817466539,0.01834546722327271,0.0051816923407184785,0.0005328558944519044,0.03967599493392002,0.029116768518264776,0.39032256714939845,4.829311032552928,0.747305324146475,65.47364038012418,0.04648659085313275,0.15083627926520696,0.02464450106525254,0.011684768542623904,0.1370851926952335,1.0018832649755343,0.3597522050258322,1.8173811502988562,0.06073130941726742,0.4647264622326967,0.893261095045022,0.39301928329359753,0.32054580145094197,20.543650032428086,0.16301293898768526,3.562864815982023,0.4567639949589113,0.7700148286183199,0.12348363803559881,0.49167374603783576,0.03661404571122784,0.0029687685548034676,0.07741985156204888,0.04133439295534059,0.2748152953392654,0.3779470737076722,0.06770142186499174,0.01906862879431458
New Jersey,10483690.0,0.0760718635290274,0.005952102742450415,1.577455196867297,0.04065362482103153,9.253323707366459,1.7018339916575174,1.6755295193534876,5.195384449559268,2.5843868005853614,56.745315819143826,3.0888187139085233,2.511739664183126,1.1427181519995762,0.1357823438121501,1.8765667697535373,3.4371199453627495,1.4467163428942027,1.8315974623438886,0.08227824081739865,0.15778795443207497,3.6348961798079396,0.4008035338702308,1.3675507942258427,21.96519546075857,0.44850195412128485,2.4566636365630803,4.1948188409560005,1.772248130190801,1.0715106767272342,1.0692227641221745,3.115010350509076,0.06329832339567462,0.8148332443409012,0.1090264973496927,1.0256449995239856,0.35350148659489167,0.664041491106925,0.04687280909679702
New Mexico,8267952.0,1.637739446552811,0.16248280106125434,0.9060559178627741,0.029608299612769885,0.3377386653721401,0.07876194733593035,0.8694684897039475,3.4185007363371245,0.08279721235816567,2.3051778723437195,0.028809252368229635,0.029705058761831223,0.10548167556919165,0.015892690233325013,0.22783649641848464,0.5291395015355677,0.07994577158744909,0.12833891633623418,0.00044267703015043406,0.001076445533307402,0.1686002202443103,0.023572947690068836,0.6248414319627115,12.725581861142881,11.499934278666396,79.87170220630212,0.3977240143935634,0.2130636462330696,0.17762602275719902,0.2247473134822263,0.15490557800904084,0.0039913148987802535,0.8697257726123354,0.14755770231854273,0.15102387378311896,0.0660018345534662,0.28040010053863845,0.02509690428778493
Nevada,2675462.0,1.0837802352132269,0.3322790605884143,0.0014804835259195654,0.00014950688890367345,0.6850721791923523,0.49370912388215565,0.4102012303975831,4.983999025215084,0.19234014290891557,16.548469012080904,0.12355368696847019,0.3936890152055982,0.04415138627325373,0.0205571972242551,1.6303519104956543,11.701119283323777,0.08326083515341624,0.4130501573186239,0.0003531468442773126,0.002653747278040204,0.3340862240038616,0.1443489012364967,0.7408855755820583,46.62921768277778,0.44266296017384704,9.501013282939546,3.7564554517947024,6.218776420670523,0.2502747028214931,0.9785973413189946,0.08026925405923026,0.00639141950063204,1.7775911590236546,0.9319885687032745,0.41499046864172057,0.5604639497776459,0.5044499158124036,0.13952730406935326
New York,12958004.0,0.29026779977983047,0.018374743517597308,0.24502002353968805,0.0051088115114025275,7.0422038485196445,1.0478620009686679,2.8352104960326345,7.112576906134617,2.764017449107079,49.10088776018282,1.2011675254506167,0.790245164301539,5.161136504847822,0.4961643784027231,1.733695699723486,2.569091659487063,1.2967398534756973,1.3282369722991287,1.312015134978444,2.0356530218697264,0.8751813382307272,0.07807529616444014,2.2013788195510715,28.606350175536292,0.7777250861639073,3.446541612427346,4.357263452874807,1.489365183094557,0.8930243406534845,0.720959802142367,2.6920711814601495,0.044258359543645764,1.8056077351414124,0.19546220235770878,2.9799609003978595,0.8309613116341066,1.4678100684581643,0.08382463842425114
Ohio,11690249.0,0.5645653846200736,0.03961421181020182,0.0810564730440962,0.0018733561620458213,2.629714571411086,0.433728999271102,1.428427460536762,3.972045420076168,1.5648130540721692,30.81238902610201,0.5879386592835528,0.42875049111443225,1.3244613129498424,0.1411347183451781,0.7702872336569536,1.2652425110876595,1.4902792918451622,1.692016996387331,0.0024919235068018818,0.00428562300084455,1.8533048324854302,0.1832638466468935,1.6074906880130437,23.15423734772459,7.10889067195205,34.919949096037215,1.0493763887941892,0.39758776737775214,1.4269156668312415,1.2769103549462462,1.212957616895035,0.022103891884595443,0.32293915983064586,0.03875024389985192,3.8468883048794797,1.1890336980846172,0.42782974376160454,0.02708240004126516
