State,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting (State as % of US)","Agriculture, Forestry, Fishing and Hunting (as % of Total Funding Received by State)","Mining, Quarrying, and Oil and Gas Extraction (State as % of US)","Mining, Quarrying, and Oil and Gas Extraction (as % of Total Funding Received by State)",Utilities (State as % of US),Utilities (as % of Total Funding Received by State),Construction (State as % of US),Construction (as % of Total Funding Received by State),Manufacturing (State as % of US),Manufacturing (as % of Total Funding Received by State),Wholesale Trade (State as % of US),Wholesale Trade (as % of Total Funding Received by State),Retail Trade (State as % of US),Retail Trade (as % of Total Funding Received by State),Transportation and Warehousing (State as % of US),Transportation and Warehousing (as % of Total Funding Received by State),Information (State as % of US),Information (as % of Total Funding Received by State),Finance and Insurance (State as % of US),Finance and Insurance (as % of Total Funding Received by State),Real Estate and Rental and Leasing (State as % of US),Real Estate and Rental and Leasing (as % of Total Funding Received by State),"Professional, Scientific, and Technical Services (State as % of US)","Professional, Scientific, and Technical Services (as % of Total Funding Received by State)",Administrative and Support and Waste Management and Remediation Services (State as % of US),Administrative and Support and Waste Management and Remediation Services (as % of Total Funding Received by State),Educational Services (State as % of US),Educational Services (as % of Total Funding Received by State),Health Care and Social Assistance (State as % of US),Health Care and Social Assistance (as % of Total Funding Received by State),"Arts, Entertainment, and Recreation (State as % of US)","Arts, Entertainment, and Recreation (as % of Total Funding Received by State)",Accommodation and Food Services (State as % of US),Accommodation and Food Services (as % of Total Funding Received by State),Other Services (except Public Administration) (State as % of US),Other Services (except Public Administration) (as % of Total Funding Received by State),Public Administration (not covered in economic census) (State as % of US),Public Administration (not covered in economic census) (as % of Total Funding Received by State)
Hawaii,1434603.0,0.0755504075802968,0.024187876367190088,0.5813653307999711,0.07848861322609808,1.1833940982466165,1.328102617936809,1.6962967835096179,31.19009231125266,0.14650208742792234,18.335177048981496,0.030077833789253428,0.13822639434045517,0.054823808097435235,0.05562514507497893,0.1777794689684829,1.9800599887216184,0.21898392011318996,1.8863755338584962,0.0,0.0,0.217567109754365,0.1665269067470234,0.22163403413015878,21.572170140450005,0.45153246027367105,14.767291020582002,0.06077650733784205,0.18165304268846502,1.0691630018490734,6.771629503075066,2.0651805429574046,0.15711663784336155,0.7517279199333758,0.641152987969494,0.3101762271475482,0.6415015164474074,0.14553109258606595,0.08462271443737396
Iowa,1807675.0,0.8796070507907754,0.22349150151437622,0.06557140054315837,0.007025599181268757,0.1511773072551443,0.1346480976945524,0.30045546933775263,4.384361126861853,0.6818918959772966,67.72799314035986,0.019354168388848902,0.07058790988424357,0.3650111433855556,0.2939134523628418,0.10784678621646475,0.9532687015088442,0.02052114483064998,0.14029070491100448,0.012421743167846512,0.11467769372259946,0.1029095161249194,0.06251123680971414,0.26747265756835237,20.660848880468006,0.09398862617840921,2.439487186579446,0.20327246276156227,0.48216631861368886,0.237778875660853,1.1951816559945787,7.0311426293944645,0.42452321352012945,0.08818378186650495,0.0596899332014881,0.28183131711483195,0.46258315239188463,0.35267913870527673,0.1627504944196274
Idaho,3069740.0,5.518663345642026,0.8257051085759706,0.6422899391786536,0.04052460468964798,0.11018428228045439,0.05778991054617003,0.7599584279266071,6.530325043814786,0.3091182515578472,18.079902532462032,4.656800995617251,10.001433346146579,0.06897631996218669,0.03270635298103423,0.2518803248646611,1.3110556594369556,0.009071058105346462,0.03651775068898343,0.00016778041905436678,0.0009121293660049385,1.0035043877703425,0.3589554815717292,0.8167906148601847,37.15337455289373,1.6196147003428907,24.754474320300744,0.029875174942354435,0.04172991849472594,0.16014443044392837,0.47401408588349503,0.08429308338601652,0.0029969964883019406,0.30165555038857256,0.12023819606872244,0.10283034543379004,0.09938952484575242,0.28686647821948585,0.07795448474463636
Illinois,10644446.0,0.2691075036577719,0.011611689326057927,0.1430179366177549,0.002602296070645668,0.5278783625149842,0.07984445597262647,4.664291101563275,11.558703947579799,2.359391675670265,39.79697017580811,16.21137603435213,10.040907718447723,9.226063705539815,1.261615682018585,0.6773093603713004,1.0166992251170235,1.0535212658050646,1.2231167314860727,0.2896249562347773,0.45407717790103874,3.3347236742886492,0.3440009935697922,2.2289254447243825,29.238938315812774,0.7041836405355565,3.1038909869052835,0.529520567577016,0.21330372665707545,0.9675800801943789,0.825933073454457,0.2629577709976819,0.0026962417771671725,0.3753735960267444,0.04314926300532691,2.536818892202723,0.7071105438460583,0.9548230250807375,0.07482775524437815
Indiana,4122802.0,0.31591827492510277,0.035194510917574987,0.21426874980638366,0.010065969697307803,0.49141941454507054,0.19190831866288993,0.3793082074896075,2.426868910997909,1.5935213346822106,69.39663849973877,0.1818017729692343,0.2907246091371839,0.0913730134957254,0.03225961372872139,0.39389236212312223,1.5265588791312317,0.3390520380142879,1.0162991091980649,1.5859084581644618,6.419517599923546,0.11757184541351412,0.03131365513066114,0.38366840446083156,12.994293686672318,0.17901915457850975,2.0372795006890945,0.28513184140923137,0.29654589281755467,1.1767660598141814,2.5934546456511858,0.08429308338601652,0.0022314920774754643,0.341865393463939,0.10146012347912901,0.7399335967398971,0.5325019246619168,0.32067188852366263,0.06488305768746595
Kansas,1154893.0,1.462237859680903,0.5815257344186864,0.09551739449200236,0.016018800010044222,0.6189946771178176,0.8629370859464903,0.9998337647803865,22.83666105864353,0.23856486201594987,37.088370957309465,0.09343391635996022,0.5333827462803914,0.045549103720049576,0.057407915711671996,0.648908204623255,8.977801406710405,0.02843505636234386,0.3042706120826778,0.011409068495696941,0.16486375794121186,0.6539763144186249,0.621789204714203,0.12248794052320085,14.809510491448124,0.22513108544543986,9.146128688978113,0.19354728871709562,0.7185947096397676,0.27804885511204774,2.1875619646149036,0.4324601669369542,0.04086958705265336,0.4642111964798407,0.49182045436243876,0.16043016855615883,0.41215939485302966,0.20534988599664822,0.14832542928219322
Kentucky,6533822.0,0.5319009963073922,0.037390060518942815,0.9985440051217976,0.02959982687009227,1.9671683136339073,0.4847392536864335,1.1599503151929702,4.682940551487323,0.289419555830057,7.953048001613756,0.11765696253315122,0.11872071201205053,0.18391395272786232,0.04097142530053619,1.1697733846873961,2.8606380767642583,0.09097761487815369,0.17207386427117238,24.68136251362392,63.04034606391175,0.3767581134591076,0.063316692741247,0.1383795609040013,2.9572890109341823,1.8682908978884911,13.41593021664808,3.0066879812007956,1.9731483349255612,1.242932530560446,1.7284676564497776,0.6395279587330384,0.010682874433983662,1.0945740412772018,0.20497956632427392,0.28334798887639223,0.12866894751647656,0.7601422224779606,0.09704886359010087
Louisiana,2581319.0,1.013943078102139,0.18041164226505907,9.325079253621917,0.6996810545306489,1.1006627205704242,0.6865094937898027,2.4061458127395317,24.588204712397037,0.5424832995239597,37.73268627395529,0.08657805106861251,0.22112726090808615,0.1850131769503673,0.10432650904440713,1.508634595974784,9.33836538606813,0.047426825651592876,0.22705446324146686,0.01037841735007726,0.06709748000925109,0.5555292463380604,0.236313295644591,0.09901002295024988,5.35582777641973,0.986876312157247,17.93761251515214,0.2671974077396993,0.4438428570819801,0.36202260291544086,1.274309761792324,0.2107327084650413,0.008910173442337037,0.7084941658950245,0.3358360590070425,0.4138154641875037,0.4756483022826702,0.26684696218828896,0.08623498296800976
Massachusetts,15134662.0,1.5922193966418168,0.048319546217814445,0.20187730403444823,0.002583473618373506,1.6015850636323548,0.17037711182449927,1.734229499757092,3.0225980600029256,3.9938437231533,47.37959790578739,4.896301245507474,2.1329052475701142,2.8957688111615227,0.27849977753054544,0.6839684237727812,0.7220907873595063,1.4308805197611099,1.1683643810479547,1.0565192909431709,1.1649880255006686,1.360318090582231,0.09869397810139399,3.9704357708615405,36.63148869793062,0.4995221175604655,1.5485512659615392,6.065686670751084,1.7184856853757289,3.9180521876481995,2.3522229964567427,19.004425386877767,0.13704964141254028,0.48186429831780647,0.03895693210723834,6.651717900400503,1.3040132643860827,1.4553109258606594,0.08021322180832317
Maryland,32117814.0,1.0844858217794189,0.015508527448350004,0.611311324748815,0.0036864277251247544,4.035825419402124,0.20231140263780095,5.332469491477554,4.379544635260669,2.511153172274774,14.037838938851815,3.033735559264936,0.6227416349070332,24.465639624834772,1.10877720382838,3.6311922796421108,1.8064741267883302,9.956639371224355,3.831020380154141,3.173219081259592,1.6488108437267865,8.236586245460142,0.2815945070234232,11.83136580176863,51.437283371776175,11.273134106347051,16.46805414590171,7.488757162404109,0.9997753894458694,3.3521043458010316,0.9483148510667632,5.01910337813694,0.017055955302561997,23.730835964272085,0.904065264217546,12.81213526150623,1.1835768150347965,3.9874800104533046,0.10356557890272358
Maine,1748848.0,0.20640284261130076,0.05420711233909408,0.012907756012432752,0.0014295124561997383,0.49228896355968527,0.453212629113565,0.38454736538027395,5.800218200781314,0.6377380336577904,65.47315718690247,0.006931704509172375,0.02613148769933122,0.0020610454171968136,0.0017154149474396861,0.005075658288158827,0.04637338407911951,0.004660954030936273,0.03293596699084197,1.9985044772504432,19.07083977566947,0.03369603625329219,0.021156784351756126,0.0863124821953336,6.891450829345946,0.04784259358308203,1.283530644172621,0.01627858868833989,0.039911987777096695,0.12795265949701817,0.6647804726311263,0.01924081251202551,0.00120079046320778,0.0022066377297457218,0.0015438734526957176,0.04030976504058108,0.06838787590459548,0.14217452702394912,0.06781607092211558
Michigan,6024662.0,0.745271023479412,0.05681646538843175,0.15953986431366882,0.005128918435590246,0.22434364577057572,0.05995357083932675,1.1491232276851964,5.03130300089864,2.38891576981849,71.19363708702663,0.33132637483230054,0.36257635698069035,1.2141618552706428,0.2933442573209916,0.2565992476134549,0.6805361031042073,0.3179401819956894,0.6521693665138393,0.009042166155465695,0.025047048282542655,3.8598354176304945,0.70349174775282,0.684242755838151,15.858665598169658,0.40882857088842445,3.183846662269186,0.2876972350420643,0.20475837482667075,0.6807816668249658,1.0267297982857793,0.6047112503779446,0.010954971415823826,0.15503673234546791,0.031487243599723935,1.0344375490179887,0.5094393677188861,0.7952662835386832,0.11011406117056857
Minnesota,6167041.0,1.824749181355814,0.135899858619393,0.01910347889840047,0.000599963580589135,0.3058949212126482,0.07986001714598621,1.4026499448315157,5.999554729731811,0.9166409989898794,26.6867367997067,0.33520934278492226,0.3583566251626996,0.6956715298178311,0.16419543829852923,0.20964158530019264,0.543161623216061,0.6665164264238871,1.3356162217828615,19.15590390232687,51.8373236046266,0.08897574978234181,0.015842281573934726,0.35589781574941654,8.058191927052212,0.29621826964718334,2.2536091457799614,0.5338117714719366,0.3711504431379652,1.1138792976977216,1.641127406157994,0.25379547932528884,0.004491619238464605,0.1700745598370684,0.033743897600161894,0.8528750872507561,0.41032644342724495,0.5190688887130688,0.07021195416083661
Missouri,12767413.0,2.0100327457674356,0.07230908877154675,2.046653793331337,0.0310477933156858,3.14261224946119,0.39629798143132045,2.7134895236744923,5.606241452360004,4.852624537635108,68.24122474928946,1.1854883173476902,0.6121678683066022,0.32667569862569495,0.037243253586298174,0.3740591178380725,0.46812929134508297,0.3444493580466395,0.3334034858902113,4.138316020291604,5.409255579027638,2.7543322174177542,0.23688432417749783,0.5986672036730941,6.547442304874135,2.250243044083965,8.269325978567467,1.872947247810728,0.6290154473737162,3.5476212042187623,2.5247323008976053,0.1484291250927682,0.0012688553272303482,3.303827045369289,0.31662639878572113,0.991633701525064,0.23044605825784753,0.5653415425336795,0.03693778841492791
Mississippi,4833432.0,0.8397634640841636,0.07979837101256416,2.671389184333082,0.107046090645322,0.6190567877617187,0.20620958358367306,1.0834745321767507,5.913024120335199,1.909037429426699,70.91397996289179,0.0490376382454142,0.06688828972870622,0.048915477901471036,0.014730733772607123,4.541938111641076,15.014610736222211,0.0072827406733379264,0.01862030954402586,0.002396863129348097,0.00827569313067816,3.060601865849705,0.6953030476067523,0.09857244836473078,2.847666006266355,0.09601128494396116,0.9319878711441477,1.404739588058419,1.246174560850344,0.7888029426690422,1.4828386951549126,0.18507829178234061,0.004179225030992471,1.1655950852456847,0.2950698385743298,0.20286327406292434,0.12452849238387961,0.16842766481336297,0.02906837212150704
Montana,582913.0,2.3575210757332963,1.8575670811939344,0.5891099844074308,0.19574104540471732,0.19347465575175618,0.5343850626079707,0.8908426002676064,40.31287687871089,0.03936397362749666,12.124622370748293,0.03810162303510067,0.4309390938270377,0.24258504560406494,0.6057507724137221,0.6735354738759123,18.462274816310494,0.018765195134967393,0.3978295217296578,0.17572602032815574,5.030939436931411,0.14598580030818215,0.2749981558139894,0.04851706689128924,11.621974462741438,0.022473039013677414,1.8088462600765465,0.06229242175724333,0.45821589156529363,0.16344615054104736,2.5477215296279203,0.14568043759105026,0.027276797738255965,0.8685979922865752,1.8232566437873232,0.14509493185593775,0.7385321651773078,0.5214664355431523,0.7462520135937953
North Carolina,4134282.0,0.7304657562878841,0.08115072943742106,1.317107423508638,0.061703579968662034,1.4602212381135755,0.5686598059832396,1.5860128890107905,10.119362926863722,0.5243312922726474,22.770822116149795,1.56685340810069,2.4986442627764625,0.3509960345486173,0.1235764759152859,3.9500888177615248,15.266350964931757,0.4349495488139854,1.300129018775207,0.00032956868028536333,0.001330339826842968,0.7791070003970668,0.2069283130662108,1.0184802715236958,34.398669466669176,0.414841131876435,4.707879143222451,1.4246330495930235,1.4775479756823555,1.7456854497487555,3.8366033086277134,0.963873083935754,0.025445772687978225,2.6290045366837176,0.7780794827251745,1.9756503404254029,1.4178519994523837,1.7805381533614804,0.3592643172381565
North Dakota,454699.0,0.06814777398453285,0.06883674694688134,0.2984273190074452,0.12711705985718025,0.6518512077414707,2.308120316956932,0.2701540301046865,15.672345881561208,0.03921916303913358,15.486288731666441,0.16819621729149334,2.4387561881596396,0.017724990587892595,0.056740832946630626,0.027912991325756312,0.9808686625657852,0.017357198604788723,0.4717406460097779,1.450821252194403,53.2484126861946,0.08551507578876046,0.20651024084064404,0.007869180925833056,2.4165436915409977,0.021961513087721176,2.2661145065196977,0.010424826853421105,0.09830679196567399,0.1340938588776595,2.679574839619177,0.05222506253264067,0.01253576541844165,0.0863040534300549,0.23224154880481374,0.15224014104373307,0.9934044279842269,0.1283886327509692,0.23554043444124576
Nebraska,1036163.0,0.5813244617849928,0.2576814651748808,0.40375460806889646,0.07547075122350441,0.6934653391551711,1.0775331680440239,0.2576437399171326,6.559006642777246,0.09028773095297699,15.644932312773182,0.0472933362354474,0.30091790577351246,0.022465395047445266,0.031558741240519106,0.025860197344848672,0.3987789565927369,0.11427429309875355,1.3629129779774032,0.9972388735965692,16.061565603095264,0.7087096057381618,0.7510401355771245,0.3247362030405661,43.76145452018649,0.18547077531963282,8.398292546636002,0.5991127003076839,2.479243130665735,0.21748430279722825,1.9071323720302693,0.031151791686136535,0.003281337009717583,0.10812524875754037,0.1276826136428342,0.2445548955973715,0.7002759218385524,0.1257513312378774,0.10123889774099248
New Hampshire,1814875.0,0.015676165261617782,0.00396721537295957,0.0103262048099462,0.0011020042702665472,0.07782463680800979,0.06904056753219918,0.38557093457743746,5.604077415799987,0.5406403063051388,53.48533645567877,0.04068015644113853,0.14777877264274397,0.030228666118886596,0.02424409394586404,0.022511890089404813,0.19819546800743854,0.26128045955712037,1.7791307941318273,0.03745697855388738,0.34443143467180937,0.4872264701489547,0.2947861422963014,0.3783129498773423,29.106742888628695,0.23996107458212115,6.203512638611475,0.45510083046456246,1.0752255664990702,0.17062188888545265,0.8542186100971141,0.5992138753745087,0.036035539637716094,0.1434314524334719,0.09670087471588952,0.37337088387922845,0.6104001653006406,0.14157514031642823,0.06507335215923961
New Jersey,9555678.0,0.08578345990385286,0.004123202979422287,7.2515773277847195,0.14698067473600512,9.122252380390428,1.537002397946017,2.260893761667978,6.2411583981795955,2.8222102148252826,53.0274670201319,3.3024945793919063,2.2785405703289707,0.5134064134237262,0.07820481184066688,2.24959308679069,3.761585520148335,1.8710817337939802,2.4197968998118187,0.09758828231140777,0.17043269980424203,3.020804114923519,0.34712345895288643,1.611800614549514,23.55260401198115,0.5603937027492579,2.751536834958231,4.714400557296784,2.115454288015984,1.1269541092823128,1.0715827804159999,0.5075909586505777,0.005797600128426262,0.4888928481236633,0.0626015234083861,1.2022825572973315,0.3733068443704361,0.6265988640423119,0.05470046186152359
New Mexico,8248553.0,2.4400386678743122,0.13586625436000715,1.0852841255253458,0.025483257487707234,0.28067799978882385,0.054785366597026174,0.770000779049889,2.4624076489537012,0.06335741722785504,1.3790903689410736,0.1574118805168291,0.12581600675900367,0.1416625216753276,0.02499832394845496,0.22264678619143066,0.4312877664724953,0.09363986119096276,0.1402912729056842,0.00039548241634243596,0.0008001403397662596,0.1290467118132839,0.01717877062801197,0.5778949436845805,9.782734014074954,14.905501020142548,84.78370691198808,0.27109214170954565,0.14092168650671213,0.22718035414910107,0.25024995293113833,0.3710728127319205,0.004909952084929321,0.9734541481111589,0.14440108465084725,0.19308916715509117,0.0694546061594076,0.2533008225983174,0.025616614211001615
Nevada,1939344.0,1.5676165261617783,0.3712595599336683,0.5901426048884254,0.05893745513946984,0.24074085576045165,0.19986139643095813,0.5315811850542975,7.230383057363728,0.40657354967099535,37.640666122152645,0.04997804454643977,0.1699028124974218,0.04980859758225633,0.037383775132209654,1.4057821073094299,11.582215429547311,0.0926526452330214,0.5904058279500697,0.0,0.0,0.262738012407427,0.14876164311231013,0.3152484974612581,22.69798447310018,0.36054691755222995,8.722691796813768,3.4043239942899004,7.526875067032976,0.2899680646626473,1.3585521702183831,0.15026158342724683,0.008456467754044666,1.369668211585502,0.8641581895733816,0.41671399244293017,0.6375351665305382,0.3579537417314604,0.1539695897169352
New York,10514490.0,0.37601024176130426,0.016424952613013088,0.40014043638541524,0.007370780703581439,3.8988093389564167,0.5970047049357601,3.332202984386589,8.35968268551304,2.5601520627026284,43.71702288936506,1.7432402609172453,1.0930630016291802,2.607840766379128,0.3610160835190294,1.1521806899302882,1.7508980464102395,1.1269312917923107,1.3245150264064163,3.9846291564378036,6.324358100107566,1.0300969352999676,0.10757535553317374,2.0511663196077143,27.239666403220696,1.034390676604507,4.615725536854379,4.951419607210249,2.0192039747053827,1.1521352278896737,0.9956260360702232,4.7524806904703,0.04933192194771216,2.4673478911490125,0.2871275734724176,3.5921865115302447,1.0136582944108559,1.5217229730539712,0.12072863258227456
Ohio,5968113.0,0.5869852992405769,0.04517340740699782,0.24989415640069806,0.008109766018170234,2.567405576293609,0.6926142316675304,1.331102457949787,5.883300131884233,1.210056770094956,36.40338244265817,0.48311098538654107,0.5336862757122729,0.7515945621377713,0.183307521154509,0.15190049606893083,0.40667795666737544,1.172901569309236,2.4286906095779353,0.0012703374585544915,0.003552211561677871,2.234502555434533,0.4111182211194728,1.633913528587278,38.22796250674208,1.2256033304429987,9.635105769612606,0.8483290308572543,0.6094891299812856,1.6138917892054225,2.4570747906415313,0.8392659171912078,0.015348234860834573,0.36859022819085946,0.07556827426022261,3.735596252540004,1.857136418160983,0.8778617718350583,0.1227021003121087
