Description,United States Total,,,,,Alabama,,,,,Alaska,,,,,Arizona,,,,,Arkansas,,,,,California,,,,,Colorado,,,,,Connecticut,,,,,Delaware,,,,,District of Columbia,,,,,Florida,,,,,Georgia,,,,,Hawaii,,,,,Idaho,,,,,Illinois,,,,,Indiana,,,,,Iowa,,,,,Kansas,,,,,Kentucky,,,,,Louisiana,,,,,Maine,,,,,Maryland,,,,,Massachusetts,,,,,Michigan,,,,,Minnesota,,,,,Mississippi,,,,,Missouri,,,,,Montana,,,,,Nebraska,,,,,Nevada,,,,,New Hampshire,,,,,New Jersey,,,,,New Mexico,,,,,New York,,,,,North Carolina,,,,,North Dakota,,,,,Ohio,,,,,Oklahoma,,,,,Oregon,,,,,Pennsylvania,,,,,Rhode Island,,,,,South Carolina,,,,,South Dakota,,,,,Tennessee,,,,,Texas,,,,,Utah,,,,,Vermont,,,,,Virginia,,,,,Washington,,,,,West Virginia,,,,,Wisconsin,,,,,Wyoming,,,,
,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local,State & local,State & local, State, Local, Local
               Highways,"22,326,437",0.20,"12,994,388","9,332,049",0.49,"13,106",16.15,671,"12,435",17.03,"77,013",0.44,"73,393","3,620",9.38,"18,545",1.11,"15,114","3,431",5.98,"8,309",0.66,"7,370",939,5.81,"818,603",4.16,"33,236","785,367",4.33,"445,630",0.87,"173,793","271,837",1.42,"12,624",1.52,"11,294","1,330",14.43,"328,447",0.00,"208,028","120,419",0.00,"1,386",0.00,0,"1,386",0.00,"2,161,645",0.48,"1,962,950","198,695",5.20,"94,770",1.00,"67,387","27,383",3.46,"4,774",0.00,0,"4,774",0.00,"53,577",12.65,"6,718","46,859",14.46,"1,462,258",0.07,"1,439,114","23,144",4.65,"412,865",0.00,"401,992","10,873",0.01,"6,021",6.70,"1,433","4,588",8.79,"139,015",0.89,"131,886","7,129",17.30,"84,552",0.28,"76,735","7,817",3.02,"59,328",1.94,"44,425","14,903",7.72,"158,925",0.64,"150,977","7,948",12.74,"762,101",0.01,"745,785","16,316",0.32,"1,094,431",0.00,"1,094,266",165,7.16,"138,900",4.81,"31,971","106,929",6.25,"198,738",5.10,"19,335","179,403",5.65,"10,170",0.00,"8,644","1,526",0.00,"35,154",6.05,"5,358","29,796",7.13,"32,057",1.57,414,"31,643",1.59,"35,826",8.35,"1,623","34,203",8.75,"9,838",0.58,"4,233","5,605",1.01,"152,749",0.05,"148,560","4,189",1.93,"2,250,341",0.00,"1,856,734","393,607",0.02,"16,365",1.22,"15,527",838,23.79,"4,664,346",0.00,"902,971","3,761,375",0.00,"73,806",0.95,"71,308","2,498",28.04,"15,128",5.88,"1,381","13,747",6.47,"355,847",0.19,"333,049","22,798",3.02,"330,434",0.02,"321,354","9,080",0.67,"95,441",8.74,"29,215","66,226",12.59,"1,567,777",0.33,"1,386,970","180,807",2.84,"55,930",0.00,"55,725",205,0.00,"160,534",3.54,"101,845","58,689",9.69,"11,709",7.73,"2,435","9,274",9.75,"2,804",10.13,100,"2,704",10.51,"2,492,537",0.78,"319,146","2,173,391",0.90,"23,385",4.64,"1,792","21,593",5.02,"2,364",18.57,475,"1,889",23.24,"429,329",0.01,"139,890","289,439",0.01,"601,477",0.50,"409,368","192,109",1.56,"145,420",0.02,"143,144","2,276",1.52,"190,709",3.20,"26,095","164,614",3.71,"9,396",1.62,"9,159",237,64.46
               Air transportation (airports),"26,491,762",0.28,"1,986,801","24,504,961",0.30,"131,838",1.15,81,"131,757",1.15,"198,123",0.06,"179,987","18,136",0.64,"470,286",0.22,835,"469,451",0.22,"82,816",1.33,22,"82,794",1.33,"4,358,838",1.10,0,"4,358,838",1.10,"1,011,603",0.02,0,"1,011,603",0.02,"33,193",0.00,"30,585","2,608",0.00,"7,908",0.00,0,"7,908",0.00,0,0.00,0,0,0.00,"2,414,604",0.34,0,"2,414,604",0.34,"887,749",0.29,0,"887,749",0.29,"494,835",0.00,"494,835",0,0.00,"44,460",0.63,0,"44,460",0.63,"1,571,946",1.65,0,"1,571,946",1.65,"233,135",0.05,0,"233,135",0.05,"84,035",0.10,"1,638","82,397",0.10,"53,615",0.34,0,"53,615",0.34,"242,228",0.01,475,"241,753",0.01,"176,028",0.15,227,"175,801",0.15,"50,063",0.81,230,"49,833",0.82,"268,164",0.00,"255,198","12,966",0.02,"904,179",0.01,"873,739","30,440",0.24,"553,500",3.86,569,"552,931",3.86,"392,380",0.15,952,"391,428",0.15,"42,833",8.84,0,"42,833",8.84,"355,964",0.12,0,"355,964",0.12,"38,064",0.84,372,"37,692",0.85,"81,760",5.64,310,"81,450",5.66,"703,160",0.00,0,"703,160",0.00,"37,860",1.50,384,"37,476",1.51,"26,389",3.47,"13,506","12,883",7.10,"66,797",0.49,0,"66,797",0.49,"2,861,194",0.12,"65,512","2,795,682",0.12,"749,759",0.03,571,"749,188",0.03,"34,522",16.60,2,"34,520",16.60,"333,516",0.03,0,"333,516",0.03,"115,601",1.81,463,"115,138",1.82,"360,670",1.22,45,"360,625",1.22,"606,710",5.02,36,"606,674",5.02,"63,767",0.00,"63,767",0,0.00,"154,059",2.72,484,"153,575",2.73,"20,503",0.18,0,"20,503",0.18,"431,298",1.63,0,"431,298",1.63,"2,368,271",0.56,0,"2,368,271",0.56,"258,214",0.12,18,"258,196",0.12,"21,906",0.00,0,"21,906",0.00,"1,066,663",2.39,61,"1,066,602",2.39,"809,553",1.44,0,"809,553",1.44,"35,929",4.81,"1,249","34,680",4.98,"152,185",0.69,0,"152,185",0.69,"29,091",8.70,648,"28,443",8.89
               Parking facilities,"3,344,623",0.74,"31,213","3,313,410",0.75,"11,813",0.00,0,"11,813",0.00,"9,219",0.04,0,"9,219",0.04,"18,116",0.24,0,"18,116",0.24,"4,321",1.15,0,"4,321",1.15,"685,497",1.59,"13,671","671,826",1.63,"32,112",4.97,0,"32,112",4.97,"81,398",1.91,"7,522","73,876",2.10,"19,972",0.89,0,"19,972",0.89,"5,713",0.00,0,"5,713",0.00,"265,987",4.58,0,"265,987",4.58,"20,526",0.24,0,"20,526",0.24,"10,947",0.00,"2,728","8,219",0.00,659,0.00,0,659,0.00,"59,650",6.73,0,"59,650",6.73,"12,740",1.16,0,"12,740",1.16,"27,975",0.03,0,"27,975",0.03,"6,352",0.00,0,"6,352",0.00,"31,425",0.00,0,"31,425",0.00,"12,785",0.00,0,"12,785",0.00,"15,437",1.89,0,"15,437",1.89,"127,471",0.13,0,"127,471",0.13,"58,125",3.55,0,"58,125",3.55,"72,473",1.77,0,"72,473",1.77,"101,329",0.01,0,"101,329",0.01,"1,159",0.00,0,"1,159",0.00,"31,301",0.19,0,"31,301",0.19,"7,505",0.00,0,"7,505",0.00,"25,341",0.00,0,"25,341",0.00,"8,789",0.00,0,"8,789",0.00,"19,552",1.02,0,"19,552",1.02,"131,252",6.54,0,"131,252",6.54,"10,660",0.00,0,"10,660",0.00,"370,823",1.71,0,"370,823",1.71,"63,433",0.75,"2,263","61,170",0.78,"4,061",12.84,0,"4,061",12.84,"73,440",2.46,0,"73,440",2.46,"15,252",0.00,0,"15,252",0.00,"93,762",1.30,0,"93,762",1.30,"408,725",3.50,0,"408,725",3.50,"2,143",0.00,0,"2,143",0.00,"52,845",0.77,0,"52,845",0.77,"4,147",0.00,0,"4,147",0.00,"20,362",0.00,0,"20,362",0.00,"53,878",0.30,0,"53,878",0.30,"7,983",0.00,0,"7,983",0.00,"8,131",0.00,0,"8,131",0.00,"74,148",0.24,0,"74,148",0.24,"78,856",0.00,0,"78,856",0.00,"8,254",2.15,0,"8,254",2.15,"76,394",0.90,"5,029","71,365",0.96,383,0.00,0,383,0.00
               Sea and inland port facilities,"6,476,715",1.69,"2,154,422","4,322,293",2.54,"158,449",0.00,"158,449",0,0.00,"78,260",1.18,0,"78,260",1.18,0,0.00,0,0,0.00,"4,396",3.86,0,"4,396",3.86,"1,612,264",3.34,0,"1,612,264",3.34,0,0.00,0,0,0.00,764,0.00,0,764,0.00,"18,072",0.00,"18,072",0,0.00,0,0.00,0,0,0.00,"634,932",3.76,0,"634,932",3.76,"473,619",0.00,"473,619",0,0.00,"187,254",0.00,"187,254",0,0.00,"1,193",0.00,0,"1,193",0.00,"7,735",110.85,0,"7,735",110.85,"20,027",0.00,"13,498","6,529",0.00,11,0.00,0,11,0.00,0,0.00,0,0,0.00,"23,759",3.01,0,"23,759",3.01,"241,131",0.31,"128,161","112,970",0.66,"4,709",20.58,0,"4,709",20.58,"61,247",0.00,"61,247",0,0.00,"159,777",1.14,"149,101","10,676",17.00,"3,111",80.92,0,"3,111",80.92,"27,073",0.00,0,"27,073",0.00,"57,151",2.93,"30,826","26,325",6.36,"2,785",0.00,0,"2,785",0.00,"1,898",0.00,0,"1,898",0.00,0,0.00,0,0,0.00,0,0.00,0,0,0.00,0,0.00,0,0,0.00,"27,077",0.00,"26,747",330,0.00,0,0.00,0,0,0.00,"313,499",1.73,"13,129","300,370",1.80,"48,757",0.00,"48,757",0,0.00,0,0.00,0,0,0.00,"21,242",9.47,0,"21,242",9.47,"8,556",0.00,0,"8,556",0.00,"111,625",6.58,0,"111,625",6.58,"2,849",0.00,0,"2,849",0.00,"1,656",0.00,0,"1,656",0.00,"294,694",0.00,"294,326",368,0.00,0,0.00,0,0,0.00,"2,764",9.79,0,"2,764",9.79,"644,883",2.68,0,"644,883",2.68,0,0.00,0,0,0.00,0,0.00,0,0,0.00,"552,492",0.00,"551,236","1,256",0.00,"657,233",13.65,0,"657,233",13.65,0,0.00,0,0,0.00,"9,770",14.49,0,"9,770",14.49,0,0.00,0,0,0.00
               Natural resources,"6,369,965",1.38,"4,099,481","2,270,484",3.88,"7,285",3.90,"6,842",443,64.19,"24,038",0.02,"22,125","1,913",0.21,"123,328",15.77,"44,455","78,873",24.66,"25,709",6.75,"19,350","6,359",27.28,"2,853,621",2.09,"2,086,556","767,065",7.77,"79,584",25.68,"41,262","38,322",53.33,"33,190",0.62,"31,591","1,599",12.94,"1,437",0.00,"1,437",0,0.00,0,0.00,0,0,0.00,"610,036",2.16,"94,646","515,390",2.56,"64,235",0.42,"62,756","1,479",18.03,"23,987",0.00,"23,850",137,0.00,"121,047",11.93,"72,981","48,066",30.03,"69,719",8.16,"15,376","54,343",10.47,"52,395",5.16,"49,318","3,077",87.94,"107,032",1.16,"105,891","1,141",108.79,"47,021",8.35,"37,784","9,237",42.51,"107,897",0.68,"103,879","4,018",18.20,"14,824",0.91,"12,981","1,843",7.33,"23,658",1.76,"21,262","2,396",17.41,"23,511",1.41,"15,878","7,633",4.33,"32,872",1.50,"30,859","2,013",24.51,"69,827",6.91,"55,485","14,342",33.64,"84,489",10.39,"50,759","33,730",26.02,"32,351",3.18,"29,912","2,439",42.16,"18,765",19.84,"11,251","7,514",49.54,"72,338",5.26,"54,996","17,342",21.94,"67,047",13.99,"32,621","34,426",27.25,"30,197",1.56,"20,536","9,661",4.88,"5,339",4.45,"4,750",589,40.35,"9,962",20.71,"4,633","5,329",38.72,"49,122",36.93,"15,621","33,501",54.16,"69,523",0.00,"69,523",0,0.00,"59,072",0.70,"48,508","10,564",3.94,"33,021",18.14,"22,269","10,752",55.72,"50,210",8.34,"34,927","15,283",27.40,"23,513",8.69,"17,375","6,138",33.28,"304,902",10.45,"215,770","89,132",35.74,"66,822",0.23,"64,420","2,402",6.48,"16,441",0.00,"16,267",174,0.00,"39,847",1.49,"35,628","4,219",14.10,"35,962",10.88,"25,340","10,622",36.85,"32,096",1.14,"19,657","12,439",2.95,"299,561",11.16,"69,601","229,960",14.54,"34,664",28.92,"16,534","18,130",55.29,"4,533",5.53,"4,053",480,52.23,"10,761",1.92,"10,137",624,33.13,"252,963",0.73,"160,501","92,462",2.01,"33,011",0.28,"32,630",381,24.12,"83,269",11.17,"35,609","47,660",19.52,"33,932",3.26,"19,089","14,843",7.44
               Parks and recreation,"12,231,986",0.91,"1,928,575","10,303,411",1.08,"150,195",1.68,"51,798","98,397",2.56,"21,613",0.27,"3,567","18,046",0.32,"192,492",1.06,"51,448","141,044",1.45,"76,959",1.55,"29,111","47,848",2.49,"1,630,889",3.95,"124,700","1,506,189",4.28,"499,624",2.66,"18,302","481,322",2.76,"113,133",3.11,"33,697","79,436",4.43,"21,772",0.33,"18,642","3,130",2.31,"31,165",0.00,0,"31,165",0.00,"880,082",2.41,"53,201","826,881",2.57,"313,318",1.35,"154,988","158,330",2.68,"55,665",0.00,"19,182","36,483",0.00,"60,017",0.39,"11,908","48,109",0.48,"1,381,901",5.02,"4,356","1,377,545",5.03,"179,152",0.78,"33,832","145,320",0.96,"111,563",1.39,"4,765","106,798",1.45,"65,028",5.02,779,"64,249",5.08,"129,222",0.25,"59,952","69,270",0.46,"236,591",0.39,"111,927","124,664",0.74,"39,216",3.53,"1,601","37,615",3.68,"179,714",0.24,"34,343","145,371",0.30,"161,887",6.27,"73,928","87,959",11.54,"216,121",13.05,"7,239","208,882",13.50,"364,941",3.42,"44,010","320,931",3.89,"44,312",0.57,"1,400","42,912",0.59,"202,836",2.75,"3,801","199,035",2.80,"25,497",1.69,"2,115","23,382",1.84,"46,666",2.15,"8,820","37,846",2.66,"163,460",0.04,"9,055","154,405",0.04,"57,315",5.80,"22,874","34,441",9.66,"217,651",12.97,"51,673","165,978",17.01,"36,269",1.63,"1,313","34,956",1.69,"751,992",1.65,"359,037","392,955",3.15,"249,223",1.44,"31,569","217,654",1.65,"104,252",9.41,"5,728","98,524",9.96,"360,190",2.51,"30,277","329,913",2.73,"128,369",1.45,"29,735","98,634",1.89,"303,013",0.68,"29,258","273,755",0.75,"232,319",5.03,"46,759","185,560",6.30,"48,502",0.06,"35,441","13,061",0.22,"155,926",0.57,"42,730","113,196",0.78,"35,339",0.57,"3,985","31,354",0.64,"133,671",0.66,"39,034","94,637",0.94,"594,401",2.09,"59,829","534,572",2.32,"197,105",2.16,"23,426","173,679",2.45,"28,300",2.53,"10,729","17,571",4.07,"288,966",0.42,"34,246","254,720",0.47,"326,581",2.30,"2,904","323,677",2.32,"81,051",0.00,"26,439","54,612",0.00,"279,723",2.83,"67,513","212,210",3.73,"26,798",10.10,"1,609","25,189",10.75
               Housing and community development,"7,674,590",1.77,"943,714","6,730,876",2.02,"122,742",13.53,"49,257","73,485",22.61,"47,622",16.71,"12,195","35,427",22.46,"30,782",0.17,"7,664","23,118",0.23,"31,455",27.18,181,"31,274",27.34,"1,088,862",6.68,"1,520","1,087,342",6.69,"166,739",4.83,97,"166,642",4.84,"121,663",5.28,"11,292","110,371",5.82,"16,161",0.00,"7,705","8,456",0.00,"49,648",0.00,0,"49,648",0.00,"291,743",10.36,296,"291,447",10.37,"149,280",25.40,"5,801","143,479",26.43,"36,761",0.00,"24,814","11,947",0.00,"67,230",3.01,"48,977","18,253",11.07,"250,176",11.69,"29,387","220,789",13.24,"63,739",21.74,"5,004","58,735",23.59,"21,729",3.57,"13,163","8,566",9.06,"47,208",30.89,"5,977","41,231",35.37,"41,379",5.16,"20,116","21,263",10.04,"36,453",2.99,"1,966","34,487",3.16,"42,567",18.57,"8,660","33,907",23.31,"219,393",0.21,"14,149","205,244",0.23,"395,901",10.02,"9,137","386,764",10.26,"75,244",5.15,"8,288","66,956",5.78,"315,949",5.48,"16,743","299,206",5.79,"38,974",20.11,"1,748","37,226",21.06,"62,663",23.48,"19,668","42,995",34.22,"12,102",16.56,"1,772","10,330",19.40,"44,038",26.29,"1,821","42,217",27.42,"33,619",0.00,"8,981","24,638",0.00,"38,065",8.91,"10,347","27,718",12.23,"223,330",1.35,"107,719","115,611",2.60,"21,485",5.16,"8,815","12,670",8.76,"1,255,728",0.07,"14,082","1,241,646",0.07,"168,737",1.85,"65,358","103,379",3.01,"13,677",19.19,"3,114","10,563",24.85,"196,040",2.14,"80,540","115,500",3.64,"62,428",21.66,"13,319","49,109",27.53,"107,384",10.42,"15,282","92,102",12.15,"315,389",4.20,"54,927","260,462",5.08,"52,622",21.63,"13,419","39,203",29.03,"57,348",24.89,"13,421","43,927",32.49,"15,176",48.42,0,"15,176",48.42,"99,418",33.79,"3,974","95,444",35.20,"328,868",13.95,"17,400","311,468",14.73,"32,445",13.65,"9,042","23,403",18.93,"15,691",14.40,"4,583","11,108",20.34,"191,391",0.06,"40,516","150,875",0.07,"426,620",11.21,"97,980","328,640",14.55,"28,386",14.84,"8,376","20,010",21.06,"90,575",3.91,"20,816","69,759",5.08,"11,963",113.22,"4,305","7,658",176.86
               Sewerage,"64,569,296",1.03,"1,064,128","63,505,168",1.05,"628,133",1.89,0,"628,133",1.89,"121,381",1.38,0,"121,381",1.38,"1,006,764",0.44,0,"1,006,764",0.44,"364,248",1.42,0,"364,248",1.42,"9,827,361",5.18,0,"9,827,361",5.18,"1,146,447",2.57,0,"1,146,447",2.57,"462,760",1.48,0,"462,760",1.48,"194,617",2.66,"2,301","192,316",2.69,"373,911",0.00,0,"373,911",0.00,"3,845,697",1.35,0,"3,845,697",1.35,"2,360,870",1.76,0,"2,360,870",1.76,"530,350",0.00,0,"530,350",0.00,"276,345",1.11,0,"276,345",1.11,"1,508,143",3.15,0,"1,508,143",3.15,"1,886,499",2.11,0,"1,886,499",2.11,"633,464",1.24,0,"633,464",1.24,"548,104",1.10,0,"548,104",1.10,"713,493",0.36,0,"713,493",0.36,"531,931",1.74,0,"531,931",1.74,"218,393",5.48,0,"218,393",5.48,"1,444,594",0.41,"167,022","1,277,572",0.47,"1,743,541",1.19,"494,872","1,248,669",1.67,"2,275,834",1.46,0,"2,275,834",1.46,"1,231,307",1.87,"281,990","949,317",2.42,"298,062",1.98,0,"298,062",1.98,"1,255,428",1.09,0,"1,255,428",1.09,"152,537",1.37,0,"152,537",1.37,"352,207",1.77,0,"352,207",1.77,"559,496",1.52,0,"559,496",1.52,"171,003",5.66,"2,274","168,729",5.74,"1,657,022",4.16,"6,513","1,650,509",4.17,"225,498",4.37,0,"225,498",4.37,"2,955,855",1.18,0,"2,955,855",1.18,"1,534,950",0.93,0,"1,534,950",0.93,"79,373",1.04,0,"79,373",1.04,"2,473,730",1.41,0,"2,473,730",1.41,"487,079",1.80,0,"487,079",1.80,"1,264,675",1.38,0,"1,264,675",1.38,"3,269,008",10.20,0,"3,269,008",10.20,"239,229",0.01,"99,346","139,883",0.02,"808,066",4.88,0,"808,066",4.88,"111,769",1.13,0,"111,769",1.13,"1,072,572",1.44,0,"1,072,572",1.44,"4,803,379",4.33,147,"4,803,232",4.33,"544,043",4.78,0,"544,043",4.78,"84,321",1.96,0,"84,321",1.96,"1,781,805",0.63,0,"1,781,805",0.63,"2,963,819",2.58,0,"2,963,819",2.58,"297,740",2.10,"9,562","288,178",2.17,"1,180,813",3.44,101,"1,180,712",3.44,"71,629",2.85,0,"71,629",2.85
               Solid waste management,"19,687,746",0.99,"240,170","19,447,576",1.01,"254,727",3.13,0,"254,727",3.13,"95,097",0.55,0,"95,097",0.55,"502,543",0.53,"3,754","498,789",0.54,"199,001",3.00,76,"198,925",3.00,"3,488,114",4.73,0,"3,488,114",4.73,"122,709",2.34,"3,802","118,907",2.42,"151,050",0.73,"77,508","73,542",1.51,"87,149",2.94,"72,098","15,051",17.04,"6,528",0.00,0,"6,528",0.00,"2,535,724",1.54,44,"2,535,680",1.54,"713,108",2.63,0,"713,108",2.63,"191,014",0.00,0,"191,014",0.00,"188,048",0.85,0,"188,048",0.85,"381,419",5.46,0,"381,419",5.46,"172,765",6.12,0,"172,765",6.12,"298,744",1.87,"4,742","294,002",1.90,"180,542",6.11,0,"180,542",6.11,"129,486",3.00,"1,312","128,174",3.03,"220,089",1.37,0,"220,089",1.37,"52,070",4.56,0,"52,070",4.56,"459,332",0.41,112,"459,220",0.41,"118,585",8.10,0,"118,585",8.10,"288,955",6.28,0,"288,955",6.28,"385,494",3.12,0,"385,494",3.12,"182,452",3.84,0,"182,452",3.84,"126,349",1.97,1,"126,348",1.97,"69,879",2.34,0,"69,879",2.34,"63,177",4.35,116,"63,061",4.36,"25,598",2.83,0,"25,598",2.83,"42,025",6.87,0,"42,025",6.87,"442,808",2.58,"2,125","440,683",2.59,"220,003",0.28,"1,119","218,884",0.28,"627,267",4.10,152,"627,115",4.10,"628,301",2.78,214,"628,087",2.78,"84,901",1.04,0,"84,901",1.04,"334,288",2.96,0,"334,288",2.96,"337,818",4.81,"2,619","335,199",4.85,"178,227",4.75,37,"178,190",4.75,"595,744",5.18,144,"595,600",5.18,"24,808",0.00,"8,106","16,702",0.00,"231,277",2.79,0,"231,277",2.79,"59,957",6.23,0,"59,957",6.23,"276,831",6.75,"2,919","273,912",6.82,"1,730,677",3.08,"52,903","1,677,774",3.18,"236,248",1.78,"4,741","231,507",1.82,"26,296",1.27,0,"26,296",1.27,"578,443",0.83,10,"578,433",0.83,"936,815",4.42,0,"936,815",4.42,"47,271",0.69,"1,515","45,756",0.71,"277,110",4.85,0,"277,110",4.85,"80,882",2.25,1,"80,881",2.25
               Other charges,"84,192,000",0.68,"23,878,484","60,313,516",0.95,"505,793",1.27,"90,667","415,126",1.55,"347,179",1.39,"233,033","114,146",4.23,"1,107,462",0.35,"354,046","753,416",0.52,"503,639",0.76,"258,225","245,414",1.57,"24,226,765",1.88,"5,214,811","19,011,954",2.40,"1,484,295",4.41,"192,790","1,291,505",5.07,"652,977",0.91,"401,610","251,367",2.35,"146,608",2.10,"71,205","75,403",4.08,"183,611",0.00,0,"183,611",0.00,"6,715,771",1.03,"2,562,229","4,153,542",1.66,"1,769,288",2.03,"273,788","1,495,500",2.40,"180,062",0.00,"153,702","26,360",0.00,"489,110",1.63,"277,424","211,686",3.78,"2,240,808",4.82,"22,352","2,218,456",4.87,"394,345",3.21,"18,848","375,497",3.37,"428,709",2.27,"114,371","314,338",3.10,"581,113",0.91,"293,191","287,922",1.84,"577,696",1.46,"139,551","438,145",1.93,"820,438",0.79,"138,293","682,145",0.95,"483,740",1.60,"354,373","129,367",5.98,"1,268,867",0.12,"265,456","1,003,411",0.15,"1,146,334",1.88,"576,011","570,323",3.78,"3,075,830",3.22,"143,131","2,932,699",3.37,"1,359,127",1.92,"263,237","1,095,890",2.38,"316,544",4.13,"100,118","216,426",6.04,"862,134",3.63,"204,457","657,677",4.76,"234,079",3.64,"38,534","195,545",4.35,"727,934",3.16,"118,751","609,183",3.78,"774,180",0.29,"281,467","492,713",0.45,"350,690",3.58,"123,510","227,180",5.53,"1,356,438",1.11,"957,816","398,622",3.76,"339,514",0.19,"141,973","197,541",0.32,"4,090,073",2.87,"1,097,343","2,992,730",3.92,"1,439,919",0.69,"647,817","792,102",1.25,"402,803",0.71,"301,755","101,048",2.81,"2,114,307",1.53,"131,454","1,982,853",1.63,"731,420",3.26,"277,417","454,003",5.25,"2,520,414",1.19,"1,873,250","647,164",4.63,"2,882,473",2.86,"653,283","2,229,190",3.69,"493,780",0.63,"270,261","223,519",1.38,"1,038,915",0.40,"681,760","357,155",1.16,"182,278",3.04,"69,005","113,273",4.88,"1,252,600",1.94,"398,490","854,110",2.84,"3,936,420",1.89,"804,967","3,131,453",2.38,"1,216,029",1.04,"362,434","853,595",1.48,"129,712",0.73,"71,258","58,454",1.62,"1,374,482",1.50,"389,467","985,015",2.09,"2,106,166",10.70,"349,571","1,756,595",12.83,"742,067",0.52,"493,309","248,758",1.57,"1,719,773",4.02,"529,222","1,190,551",5.81,"167,290",2.29,"97,451","69,839",5.49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
