State,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting (State as % of US)","Agriculture, Forestry, Fishing and Hunting (as % of Total Funding Received by State)","Mining, Quarrying, and Oil and Gas Extraction (State as % of US)","Mining, Quarrying, and Oil and Gas Extraction (as % of Total Funding Received by State)",Utilities (State as % of US),Utilities (as % of Total Funding Received by State),Construction (State as % of US),Construction (as % of Total Funding Received by State),Manufacturing (State as % of US),Manufacturing (as % of Total Funding Received by State),Wholesale Trade (State as % of US),Wholesale Trade (as % of Total Funding Received by State),Retail Trade (State as % of US),Retail Trade (as % of Total Funding Received by State),Transportation and Warehousing (State as % of US),Transportation and Warehousing (as % of Total Funding Received by State),Information (State as % of US),Information (as % of Total Funding Received by State),Finance and Insurance (State as % of US),Finance and Insurance (as % of Total Funding Received by State),Real Estate and Rental and Leasing (State as % of US),Real Estate and Rental and Leasing (as % of Total Funding Received by State),"Professional, Scientific, and Technical Services (State as % of US)","Professional, Scientific, and Technical Services (as % of Total Funding Received by State)",Administrative and Support and Waste Management and Remediation Services (State as % of US),Administrative and Support and Waste Management and Remediation Services (as % of Total Funding Received by State),Educational Services (State as % of US),Educational Services (as % of Total Funding Received by State),Health Care and Social Assistance (State as % of US),Health Care and Social Assistance (as % of Total Funding Received by State),"Arts, Entertainment, and Recreation (State as % of US)","Arts, Entertainment, and Recreation (as % of Total Funding Received by State)",Accommodation and Food Services (State as % of US),Accommodation and Food Services (as % of Total Funding Received by State),Other Services (except Public Administration) (State as % of US),Other Services (except Public Administration) (as % of Total Funding Received by State),Public Administration (not covered in economic census) (State as % of US),Public Administration (not covered in economic census) (as % of Total Funding Received by State)
Mississippi,3808885.0,0.851027853830796,0.1717825557873236,1.2609722407877735,0.07429995917440406,0.55437253420224,0.23902008067977898,0.9453504670150129,7.156188753401587,1.0635579130399462,55.214242488287255,0.018187277402761316,0.040011709463530665,0.2287836010538806,0.07324978307299906,5.686351628585447,27.1173322376496,0.02913773585519839,0.09165411925012175,0.0029695248044764692,0.010895577052076921,2.07437945570662,0.7802020801363129,0.09128543261361549,3.350796886752947,0.06783208913196112,0.7649482722634051,1.7090885272986345,1.9250253026804431,0.7214835533022412,2.112718026404053,0.23830205939102292,0.008138864785888784,1.3564476974974042,0.4849975780313661,0.4390924026944337,0.3411497065414157,0.20646403761622198,0.04334601858549155
Montana,755119.0,5.065716311042031,5.157730106115724,0.4330971795214544,0.12872143331051134,0.21136061799384614,0.4596626491983382,0.35376378131030567,13.507804730115385,0.03321584526093029,8.6979668105292,0.021600375393043294,0.2396973192304789,0.07790122616529985,0.12580798523146683,2.107373580597737,50.69174527458586,0.01810362333713128,0.28723949470215954,0.333810365430438,6.177966651613851,0.03197044757928567,0.060652691827380846,0.03664849626797446,6.785553005552767,0.03415584087228863,1.942872580348263,0.18838620710874723,1.0702948806744368,0.08555126773135648,1.2636418895564805,0.16219914365001883,0.027942615667199477,1.313859072772211,2.3695602944701433,0.10776248054429345,0.4223175420033134,0.5503623437607469,0.5828220452670374
North Carolina,5176472.0,0.453413281133143,0.06734316345186452,1.2618633872476943,0.054709075988433824,1.6432054959850007,0.5213009941906379,2.7429664390196735,15.27824356047903,0.526429172429036,20.109159288411103,12.047269259061775,19.501679908632752,0.46798136602670126,0.11024883356849993,0.7906305136582371,2.7742833342863635,0.49388086680716103,1.1430951427922338,0.00017888703641424512,0.0004829544137397053,3.9734798854927464,1.0996485637322098,1.0449753058413895,28.22387525712493,0.47315303413800747,3.9261102928790113,2.2659723275999313,1.877977896915119,1.4165270847495497,3.0521366675990906,0.867112009655077,0.021790903147935504,2.473885095890491,0.6508486861321765,2.0834079571896735,1.1910428569883118,2.5636055548955485,0.3960226192665584
North Dakota,431452.0,0.08740496985699142,0.15575313128691023,0.14926703203671524,0.07764479015046866,0.4076805927596658,1.5517369255444406,0.33092867605396203,22.115090438797363,0.03165417458240178,14.507291657009356,0.1383259398788756,2.6865097392062154,0.00877413810493377,0.02479997774955267,0.02207114914877705,0.9291879513827727,0.008772202917162276,0.24359604312878375,1.4205348006840641,46.012997969646676,0.046559581954985885,0.1545942538219779,0.006196177192557674,2.007871095741821,0.030917426677390294,3.0779785468603693,0.014172087839905756,0.14091949973577594,0.1894733746559166,4.898111493283146,0.07456548309977169,0.02248222281968794,0.08231353158093381,0.2598203276378369,0.1521650830639553,1.0436850449180906,0.04852092464875478,0.08992889127875175
Nebraska,1314909.0,0.2601338388600935,0.15210178042739078,0.057033373434924026,0.00973451394735301,0.24454746236337832,0.3054203750982007,1.1576885060656095,25.38533084799024,0.10185855398438627,15.317561899720816,0.033808764358282686,0.21545217197539906,0.009266145849135666,0.008593750594147579,0.02032043190524722,0.2807038357787497,0.11733551723070151,1.06912341462413,1.3871473242077093,14.743073475046561,0.9316802703945977,1.0150512316821925,0.25692141530729135,27.318012120990883,0.3429762334854263,11.203741095391392,0.13139483413412623,0.42869886813460095,0.19544456982559627,1.657833355768346,0.029211220183415716,0.002889933828120425,0.09509011899849178,0.09848590282673553,0.26732799736152574,0.6016385924805443,0.30675728908091615,0.18655283369419481
New Hampshire,2282252.0,0.02081070710880748,0.007010619335638659,0.0008911464599206879,8.763274169548323e-05,0.3534246692124122,0.25431021640029233,0.21791848928714827,2.753070213105301,0.7383399942363833,63.970630762948176,0.04849940640736351,0.17806973112522193,0.3522775448485559,0.188235129161898,0.08259751825370469,0.6573770118286675,0.27929158326744447,1.46618340130713,0.08665288043906033,0.530616250966151,0.7104000982846947,0.44591920611746644,0.39290543934093447,24.069603181419055,0.1843032504133227,3.4686791817906175,0.3961191788673658,0.744615406186521,0.1276365381915312,0.6237698553884496,0.4473928985986302,0.02550112783338562,0.012629730090919371,0.0075364157858115585,0.350929244419093,0.4550330112537967,0.43881423864041363,0.15375164530472535
New Jersey,9288031.0,0.07986108853004871,0.006610658383892129,1.9030432651606293,0.04598391198306724,6.82936542491035,1.2075002764310327,1.61570161814675,5.0156163346138705,2.392222066819357,50.92906128327952,3.1247747474665504,2.819112037847419,0.7553958899313075,0.09918140884758028,2.721985441079446,5.3232057472676395,1.5177997679163897,1.9578746022703843,0.12304565912717438,0.1851415009273763,2.87391986307155,0.4432694076925454,1.7681456440237768,26.61575957272322,0.5646574421295849,2.6112961939941846,2.3707944970342343,1.0950652511818706,0.8948185626346993,1.074544217175847,0.4650733739728028,0.006513759482499573,1.0229347087011498,0.14998873281107694,1.162611521833307,0.37042296693454185,0.509344654882418,0.04385213615243101
New Mexico,5280766.0,1.4254033700338824,0.20752671108699006,1.1518067994474892,0.04895123169631072,0.32973717846058104,0.10254194183192362,0.7418669273142715,4.050567663857857,0.06352833839574912,2.3788026206804087,0.0934067061885911,0.14821713365068628,0.1375161645044293,0.031756756500856125,0.23357761160767376,0.8034251091602999,0.07531073922127043,0.1708653630931573,0.00014310962913139608,0.00037873293382058586,0.05591338102840135,0.015168253999514464,0.6526613750469452,17.27967116891754,9.06628859247996,73.7441121231276,0.3313657906777964,0.26920336935967243,0.18411185106512315,0.38886403980028655,0.42740627426260885,0.010528775560212287,0.737811209032313,0.19027542595146235,0.22975136570105087,0.12875026085230815,0.2007115568588954,0.030393317939102014
Nevada,2169289.0,0.6417501804678507,0.22744779510706042,0.5186472396738404,0.05365813407065633,0.29173976398977725,0.22085577348154162,0.34782609902007783,4.623081571888301,0.16304185775049268,14.861735803758744,0.1226925190142973,0.4739340862374723,0.03747458985004424,0.021066810369664898,1.8246988105693114,15.278646598032811,0.18179576759154287,1.0040616994784928,6.439933310912824e-05,0.00041488247992775513,0.6053443698855137,0.39976231843705473,0.5988963237293231,38.59923689282525,0.5442444905401754,10.776341925856812,5.463363171638669,10.804692228651875,0.13780370834531008,0.7085270796099551,0.1314504908253707,0.007882767118627348,1.7646376368893855,1.107828417513757,0.5129277805524711,0.6997223514248216,0.35565337551819226,0.13110286365717064
New York,10923761.0,0.26247504340983435,0.018473490952429297,2.203805195383861,0.04527744611036437,4.502815401375092,0.6769280287256376,1.5911982738824628,4.199899649946571,2.8599935129980154,51.770301455698274,1.1277186041527139,0.8650592044260214,5.265220874576566,0.5877920617267258,1.5775889254251712,2.6232082521761506,1.236237928518148,1.3558883245431679,2.5956222764448706,3.3207061194399987,1.0882516981682608,0.14271641424597262,1.991558493557764,25.489737463131974,1.0515463811920354,4.134766405087039,5.209967173435354,2.046126787285075,1.4765528379943025,1.5076126253586104,2.7543105767678555,0.03280005851464528,2.1855307350356052,0.27247026001392743,2.9425679032036784,0.7971521896167446,1.5447911912012053,0.11308376300067349
Ohio,6654686.0,0.3276385700442878,0.03785302567243593,0.18491289043354275,0.006236207087757409,2.3687490751831213,0.584550495695815,1.1964880690216722,5.184031222509973,1.427063566753067,42.40368365990522,0.5731617841862339,0.7217169976164165,1.3495772423457946,0.24731444879593117,0.17927785005756447,0.4893393918210416,1.7072993825988374,3.073803933048081,0.07490357988737273,0.15730268866179412,1.2171107510751633,0.26201085971599564,1.6643620005983462,34.967510112423035,1.2018101967070054,7.757165401943833,0.8451739029393797,0.5448641754096286,1.044582592836395,1.7507663021215425,2.6874322568742457,0.05253440958746964,0.34357271567099845,0.07031135653883594,3.69788523312718,1.6444201875189906,0.3710350088475655,0.04458512392620779
