State,Year,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting","Mining, Quarrying, and Oil and Gas Extraction",Utilities,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing,Information,Finance and Insurance,Real Estate and Rental and Leasing,"Professional, Scientific, and Technical Services",Administrative and Support and Waste Management and Remediation Services,Educational Services,Health Care and Social Assistance,"Arts, Entertainment, and Recreation",Accommodation and Food Services,Other Services (except Public Administration),Public Administration (not covered in economic census)
Alaska,2016,3928810.0,0.41432975684525886,0.574653297673506,8.131587610168754,3.0136947872084936,0.18355521824342508,0.5592383922389178,0.1003729118174848,1.2294671316078138,0.3533747613385192,0.01752706163335796,0.35107626961200383,0.49445068770038286,3.300648744886952,2.221607564273022,0.05371898598012607,0.7650513546448238,1.260235325654779,0.39187427937026437,2.1658239289558923
Alabama,2016,11684439.0,0.3474883299658608,0.37277599363905783,0.9206660745451949,7.943458037548688,1.8638197662465255,0.394121247191105,0.16062413951353832,4.885674708633119,0.493729357981904,0.3661268351657452,0.12467533413718113,3.3779626467140673,0.6541521422609868,1.3945013352873858,1.5270345391838787,0.2116489376322806,1.8699211576511894,1.4085499168695357,0.7168665021949542
Arkansas,2016,491985.0,1.5199348568243574,0.51631024049731,0.3845269963913716,0.35171354013348477,0.11000424952241189,0.13095916133959362,0.06506033366951275,0.07534630102483862,0.06042247178646034,0.0,0.025408632742347358,0.0387278573831702,0.16216650667627652,0.05615879879874276,0.22068697129143372,0.033900479187854465,0.16100282694811377,0.06683466895942498,0.1859297566729722
Arizona,2016,12864054.0,1.8001463108757751,1.6444481159839324,2.85622007043347,1.4581273953177776,4.354210998896644,0.3051770125263636,0.30895070803780234,1.276068058381711,2.73879600921995,0.1269798164350388,1.7603902183138866,1.3391988093846185,0.32955910322940596,2.898405048134947,19.427838320930054,1.392668334203751,1.6493391119999412,1.8532380773590227,0.7105130030952329
California,2016,60323115.0,19.29605308994635,20.511973234477132,9.030763401924188,12.565244480450492,15.27497954522591,3.1277913572110587,4.658306150434331,9.700146255312621,5.9234575863298105,21.364499425022494,6.595862491029569,12.323367217648267,6.984767162883047,11.216740546116332,17.014897251020862,4.392402627745252,5.5004123143461685,11.61109974543507,22.465852939272537
Colorado,2016,10963096.0,3.310065839894099,0.6665565204820273,1.843381800339124,2.534425570123304,0.9615033192647618,0.30102102338957315,0.1351358778542044,9.469188156905808,4.218406156019771,0.013530292365170008,0.42502540863274235,3.036499062995973,3.3781044268668508,2.513665968490902,3.4793086154093698,1.3706788341900076,1.4487802605630522,6.268404390528823,0.5938723498116727
Connecticut,2016,13640654.0,0.10102417613042569,0.02478289154387088,0.6615404681900338,0.4734234996702781,6.080486326533106,0.17828283326217087,0.10717436169423429,3.654592879320811,0.06730870768980542,0.03111727557676167,1.94726661396728,1.3042701879690077,0.13436294124253015,0.17488988047831064,0.3323841621769693,0.6752608962553714,0.6618278642770687,0.7384169249783369,0.3094034184222703
Delaware,2016,394672.0,0.10886225876123458,0.11255563242841357,0.15179841369415478,0.06989461217816094,0.04847144570793168,0.023585996743463986,0.012778481586620243,0.24903895758620967,0.014015229829134765,0.8843286437308038,0.05491543205604106,0.023485079186461904,0.08646706370882767,0.22612778785407386,0.030276773290581194,0.2143976251339985,0.2726423506085825,0.1678787120962662,0.028291052594984812
Florida,2016,17083445.0,3.5920190900856963,0.21375243956588633,5.643062551629472,6.523775143076967,4.079879035482616,1.621912680241381,0.5936497816665889,4.8309690007455774,1.007696643101606,0.5687756205943034,6.691759588799073,3.0313491467202485,2.8574221868359952,6.372367818676112,5.536434316185703,11.016739506885461,4.344134143959411,7.744732683231644,12.528860469967128
Georgia,2016,9908169.0,0.6912753431338396,18.96510775394719,4.1360098880145095,3.0083873913713495,3.031430882000858,0.6699636502628966,1.613317651067759,3.0777202195763573,1.1235488633462494,0.20672944490627335,6.977811615479049,1.4277894008377856,0.9540533985750551,1.34023159907282,1.2981593020515898,12.026424049183182,6.465203366184993,1.0000933595728783,2.0765153095352833
Hawaii,2016,1434603.0,0.0755504075802968,0.5813653307999711,1.1833940982466165,1.6962967835096179,0.14650208742792234,0.030077833789253428,0.054823808097435235,0.1777794689684829,0.21898392011318996,0.0,0.217567109754365,0.22163403413015878,0.45153246027367105,0.06077650733784205,1.0691630018490734,2.0651805429574046,0.7517279199333758,0.3101762271475482,0.14553109258606595
Iowa,2016,1807675.0,0.8796070507907754,0.06557140054315837,0.1511773072551443,0.30045546933775263,0.6818918959772966,0.019354168388848902,0.3650111433855556,0.10784678621646475,0.02052114483064998,0.012421743167846512,0.1029095161249194,0.26747265756835237,0.09398862617840921,0.20327246276156227,0.237778875660853,7.0311426293944645,0.08818378186650495,0.28183131711483195,0.35267913870527673
Idaho,2016,3069740.0,5.518663345642026,0.6422899391786536,0.11018428228045439,0.7599584279266071,0.3091182515578472,4.656800995617251,0.06897631996218669,0.2518803248646611,0.009071058105346462,0.00016778041905436678,1.0035043877703425,0.8167906148601847,1.6196147003428907,0.029875174942354435,0.16014443044392837,0.08429308338601652,0.30165555038857256,0.10283034543379004,0.28686647821948585
Illinois,2016,10644446.0,0.2691075036577719,0.1430179366177549,0.5278783625149842,4.664291101563275,2.359391675670265,16.21137603435213,9.226063705539815,0.6773093603713004,1.0535212658050646,0.2896249562347773,3.3347236742886492,2.2289254447243825,0.7041836405355565,0.529520567577016,0.9675800801943789,0.2629577709976819,0.3753735960267444,2.536818892202723,0.9548230250807375
