State,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting (State as % of US)","Mining, Quarrying, and Oil and Gas Extraction (State as % of US)",Utilities (State as % of US),Construction (State as % of US),Manufacturing (State as % of US),Wholesale Trade (State as % of US),Retail Trade (State as % of US),Transportation and Warehousing (State as % of US),Information (State as % of US),Finance and Insurance (State as % of US),Real Estate and Rental and Leasing (State as % of US),"Professional, Scientific, and Technical Services (State as % of US)",Administrative and Support and Waste Management and Remediation Services (State as % of US),Educational Services (State as % of US),Health Care and Social Assistance (State as % of US),"Arts, Entertainment, and Recreation (State as % of US)",Accommodation and Food Services (State as % of US),Other Services (except Public Administration) (State as % of US),Public Administration (not covered in economic census) (State as % of US)
Montana,755119.0,5.065716311042031,0.4330971795214544,0.21136061799384614,0.35376378131030567,0.03321584526093029,0.021600375393043294,0.07790122616529985,2.107373580597737,0.01810362333713128,0.333810365430438,0.03197044757928567,0.03664849626797446,0.03415584087228863,0.18838620710874723,0.08555126773135648,0.16219914365001883,1.313859072772211,0.10776248054429345,0.5503623437607469
North Carolina,5176472.0,0.453413281133143,1.2618633872476943,1.6432054959850007,2.7429664390196735,0.526429172429036,12.047269259061775,0.46798136602670126,0.7906305136582371,0.49388086680716103,0.00017888703641424512,3.9734798854927464,1.0449753058413895,0.47315303413800747,2.2659723275999313,1.4165270847495497,0.867112009655077,2.473885095890491,2.0834079571896735,2.5636055548955485
North Dakota,431452.0,0.08740496985699142,0.14926703203671524,0.4076805927596658,0.33092867605396203,0.03165417458240178,0.1383259398788756,0.00877413810493377,0.02207114914877705,0.008772202917162276,1.4205348006840641,0.046559581954985885,0.006196177192557674,0.030917426677390294,0.014172087839905756,0.1894733746559166,0.07456548309977169,0.08231353158093381,0.1521650830639553,0.04852092464875478
Nebraska,1314909.0,0.2601338388600935,0.057033373434924026,0.24454746236337832,1.1576885060656095,0.10185855398438627,0.033808764358282686,0.009266145849135666,0.02032043190524722,0.11733551723070151,1.3871473242077093,0.9316802703945977,0.25692141530729135,0.3429762334854263,0.13139483413412623,0.19544456982559627,0.029211220183415716,0.09509011899849178,0.26732799736152574,0.30675728908091615
New Hampshire,2282252.0,0.02081070710880748,0.0008911464599206879,0.3534246692124122,0.21791848928714827,0.7383399942363833,0.04849940640736351,0.3522775448485559,0.08259751825370469,0.27929158326744447,0.08665288043906033,0.7104000982846947,0.39290543934093447,0.1843032504133227,0.3961191788673658,0.1276365381915312,0.4473928985986302,0.012629730090919371,0.350929244419093,0.43881423864041363
New Jersey,9288031.0,0.07986108853004871,1.9030432651606293,6.82936542491035,1.61570161814675,2.392222066819357,3.1247747474665504,0.7553958899313075,2.721985441079446,1.5177997679163897,0.12304565912717438,2.87391986307155,1.7681456440237768,0.5646574421295849,2.3707944970342343,0.8948185626346993,0.4650733739728028,1.0229347087011498,1.162611521833307,0.509344654882418
New Mexico,5280766.0,1.4254033700338824,1.1518067994474892,0.32973717846058104,0.7418669273142715,0.06352833839574912,0.0934067061885911,0.1375161645044293,0.23357761160767376,0.07531073922127043,0.00014310962913139608,0.05591338102840135,0.6526613750469452,9.06628859247996,0.3313657906777964,0.18411185106512315,0.42740627426260885,0.737811209032313,0.22975136570105087,0.2007115568588954
Nevada,2169289.0,0.6417501804678507,0.5186472396738404,0.29173976398977725,0.34782609902007783,0.16304185775049268,0.1226925190142973,0.03747458985004424,1.8246988105693114,0.18179576759154287,6.439933310912824e-05,0.6053443698855137,0.5988963237293231,0.5442444905401754,5.463363171638669,0.13780370834531008,0.1314504908253707,1.7646376368893855,0.5129277805524711,0.35565337551819226
New York,10923761.0,0.26247504340983435,2.203805195383861,4.502815401375092,1.5911982738824628,2.8599935129980154,1.1277186041527139,5.265220874576566,1.5775889254251712,1.236237928518148,2.5956222764448706,1.0882516981682608,1.991558493557764,1.0515463811920354,5.209967173435354,1.4765528379943025,2.7543105767678555,2.1855307350356052,2.9425679032036784,1.5447911912012053
Ohio,6654686.0,0.3276385700442878,0.18491289043354275,2.3687490751831213,1.1964880690216722,1.427063566753067,0.5731617841862339,1.3495772423457946,0.17927785005756447,1.7072993825988374,0.07490357988737273,1.2171107510751633,1.6643620005983462,1.2018101967070054,0.8451739029393797,1.044582592836395,2.6874322568742457,0.34357271567099845,3.69788523312718,0.3710350088475655
Oklahoma,4405753.0,1.4345080543939857,1.3803858664171456,1.897983031475134,1.1449668830279016,0.9365472569841169,0.14786113321536265,0.07166912807207586,4.50463400540322,0.33250905786290275,0.05705065365323106,0.45735889200759755,0.6487318128287861,0.5323128782117398,0.6910990663904042,0.7285216737349718,1.7403737498750835,1.9625278845348952,0.49566010179482484,0.29625275900231973
Oregon,1836035.0,35.560425839094215,0.376954952546451,0.4683912053035622,0.4639057068306133,0.2992576723848762,0.11185652959060485,0.1485043374582716,2.141782331453276,0.05614710658777415,0.005774473535451833,0.240057574727431,0.10635566849577988,0.3822399684940247,0.2975672259280212,0.30874486015478847,0.29134348551354095,2.9070407808110343,0.47366155214467276,0.41717990883568545
Pennsylvania,13233235.0,0.5071309188577523,8.067994474891949,3.761987605779261,2.358706138797,3.47129958794955,19.427783381411075,1.8876697119212655,0.6591175151882979,4.3978199865504015,5.942412685237526,4.745656940344401,1.3232618381888388,0.7232559253783695,0.8513508820143385,0.9929129265257883,1.2407081414745516,0.578471009629435,1.9610473607485048,4.219694743358073
Rhode Island,312221.0,0.002081070710880748,0.0,0.0008525060938962389,0.058499349993734566,0.06938561488497103,0.007255816706613438,0.009594151011936928,0.004976881723745188,0.07232268151970611,0.00032199666554564123,0.036158715821113484,0.0798128847469844,0.02679199896109996,0.30148319756799513,0.0668486954731706,0.09378339111517676,0.019825739096210642,0.08387158253713903,0.11329886013343253
South Carolina,5844831.0,0.6076726475771785,3.1533217484293545,2.781240238044059,4.08052995479211,0.3913466816257995,0.438630827387462,0.7261214291512949,0.4174910085804964,0.5011506943436485,0.8959378331771054,0.28773402821357097,0.3349712183528265,6.821608915878105,0.7837770618697879,0.1629078321818012,0.11300129913058184,2.7620191707554196,0.7540332363955359,1.9917339352595806
South Dakota,413178.0,0.4115317330766679,0.3720536470168872,0.2041143161957281,0.1580873227049514,0.07809870559752534,0.028164025374354792,0.3261191331151552,0.005241140930315728,0.03439604968756017,0.16904824941146165,0.033506145934622526,0.08792949778878799,0.02932033671498896,0.043168925459712924,0.24537487898467447,0.11991974601612766,0.18841795007732037,0.05981172485525224,0.13243211134801883
Tennessee,6653275.0,0.5196173431230369,1.4935614668270731,4.015242808958865,1.1557982976262555,0.4763222000104462,0.32790801915726553,0.1570324716911044,4.589444694511953,0.25353419201876437,0.9430423676057044,1.33857053008817,1.0178138341933023,5.59826128587347,0.48364580689178377,1.2454245492868368,0.13068177450475452,0.9556006244373529,0.5725367537980445,30.397233807079303
Texas,48601343.0,1.106999551269128,8.054181704763177,5.967847123735779,3.982516577734961,17.943653242920423,1.4720476821723152,3.9090015276840457,14.305066553681176,3.1358079737237885,3.092262777901011,12.80653760750761,2.5532763236394884,7.077511152739957,4.604833008284378,9.199594460810937,5.278774973671466,9.5654051132784,3.574510878637617,1.2744245956068554
Utah,2348427.0,2.7882445518219123,0.5199839593637214,0.08592043560625666,0.9570836324284715,0.39450946932771574,0.07304745733746851,0.4040203592804551,0.0771031289170922,0.24321788107146408,0.12845520310834113,9.814089753192333,0.388847848066159,0.454397703617446,6.222175914303622,0.2781626578668345,0.5580880487673634,0.341002712454823,0.41172093538779286,0.15956881405105952
Virginia,84950096.0,0.4372849831238172,3.340462505012699,6.152536479649157,7.172349101452134,6.005378296718157,24.210011022158405,26.23836299183349,9.800416032077544,53.0869932936467,2.316329524232038,17.14725881333796,36.54192602564078,15.895575646398882,16.409715991825877,4.009549967337741,6.351902957251686,6.348054801280008,20.19115421760519,9.473335375880849
Vermont,649104.0,0.049295362463987726,0.04010159069643096,0.0006089329242115992,0.037131323948118945,0.23697897396537196,0.024595786566332725,0.08011526101420836,0.0016461146409289945,0.0353976332746767,0.0,0.005933380009256073,0.09164734715354786,0.0035806477582700507,0.6396786292607461,0.02124884767588711,0.03382351810711293,0.058816359318758234,0.02737146730664086,0.06515309727319907
Washington,13063203.0,5.487003063075953,1.449449717060999,1.0138733188123128,3.0897277784234545,4.228152055261781,1.8831469813654398,0.3894241295357989,1.1087930929690315,0.6200219730745953,1.048650118423218,0.9582059692595072,1.2819692488224832,2.7581976462618942,0.43026738394213876,0.4764762704166012,3.0502663602050935,2.976284010321133,1.6878057747713469,1.0001813281977852
Wisconsin,3782641.0,0.5892031450181118,0.2949694782337477,0.9511532276185182,0.5389279063749586,1.2829625289258024,0.24005058068014687,1.7045608297874608,0.04797405679282695,0.12725954127304778,2.762988987714038,0.7699433117893468,0.16195031940460167,0.15854959273973146,0.5476999144313578,1.8685985604936763,0.1560494130850892,3.733920958449657,0.9122470758149095,0.3790384603360199
West Virginia,663448.0,0.07608914786657736,0.33373434924029766,2.045953732058553,0.1307503999178158,0.09049294944123544,0.017363837677833144,0.06092695899033451,0.007140503977541491,0.09171167046030361,0.0,0.09221170579090908,0.20310701200695114,0.08431983128025013,0.47352954682185106,0.3638573777343994,0.06841575253484207,0.08906896860630928,0.4078348628689488,0.20246231187199482
Wyoming,133557.0,0.3820065423660473,0.3604687430379183,0.1155145757229404,0.09442024688619374,0.005615541196366777,0.0016707472679701998,0.006888108418826512,0.07912361076732946,0.03845246321538212,0.0,0.16697229390753562,0.0333462049026231,0.03426293436830971,0.008228202314945282,0.029622866127059503,0.03766709971019395,0.13356673857780427,0.03075066080128788,0.02713670270304069
United States,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
