State,Year,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting","Mining, Quarrying, and Oil and Gas Extraction",Utilities,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing,Information,Finance and Insurance,Real Estate and Rental and Leasing,"Professional, Scientific, and Technical Services",Administrative and Support and Waste Management and Remediation Services,Educational Services,Health Care and Social Assistance,"Arts, Entertainment, and Recreation",Accommodation and Food Services,Other Services (except Public Administration),Public Administration (not covered in economic census)
Massachusetts,2018,18163274.0,0.04781076363215134,0.0029675266694759984,0.15808823893753957,3.3703615328381877,49.25026732515294,2.277012393250248,0.22900607016113944,0.39054632991827354,1.1263002474113424,1.4940423185819913,0.0598735668470343,34.70826900480607,1.2464878303327913,0.6382659866277413,2.2182729831637182,0.032835489901214945,0.02856313239562427,2.5198100298437387,0.2012192295287733
Maryland,2018,38776058.0,0.009794703731874964,0.0006782535759565864,0.15848955043341434,6.275163401086309,13.299175486069265,0.696352372899793,0.5198517084949688,2.1160763685674286,4.1088189005700375,2.1837392547741703,0.23877104784607037,47.99246999269498,18.767712282666793,0.6422932418762114,1.2498588690990715,0.07132751864565501,0.7859592122541182,0.8020129328257143,0.08145490188817027
Maine,2018,3504485.0,0.03544030007262123,0.002225719328232251,0.021315542797301173,6.537451294555405,73.2073614240038,0.003823671666450277,0.0013696734327583082,0.012355595758007239,0.02830658427700504,16.95669977186377,0.008617528681104356,1.6189254626571379,0.8488551099519616,0.008588993817921891,0.6313623827752152,0.0008275110322914779,0.0006277669900142247,0.05044963810659769,0.025396028232393633
Michigan,2018,8290031.0,0.04359452938113259,0.012315997370818035,0.04083217541647311,5.151174947355444,77.12007349550322,0.7476449726183171,0.06828683752811057,0.905461029035959,0.5359690452303495,0.14587400215994367,0.18242392579714117,11.201960523428681,2.3361432544703393,0.16426959078922623,0.5072236762443952,0.22013186681690333,0.03609154175659898,0.5147266638689288,0.06580192522802387
Minnesota,2018,3429025.0,0.10029089901648428,0.0086905169836907,0.4305305443967309,9.141403168539162,50.970407039902014,0.501629471934442,0.33610136992293727,1.5613184505799753,2.721910747224065,8.592734086219844,0.06940748463484518,11.931146608729886,8.38526986534073,0.2425470797092468,2.963437128629858,0.006299166672742252,0.09754959500149459,1.833553269515387,0.10577350704646366
Missouri,2018,16308884.0,0.30017995100093914,0.020547083417847598,0.2673021648814229,5.725125030014317,67.0401665742426,0.9800057441085485,0.010675163303632548,0.2660267863821951,0.29761079912028315,5.017700781978705,0.2101676607669783,5.190906992777679,12.004481729099306,0.7024208400771015,1.4478673096209405,0.11369263525327668,0.26373355773454515,0.1204926100400248,0.020896586179655213
Mississippi,2018,8626334.0,0.0665056558208852,0.07634761185922084,0.056825993521697635,3.9400630673470327,80.00542292936953,0.0071988865722101645,0.06285404669005397,11.847234294429128,0.04554657865090779,0.019127476399592225,0.32789131512876735,1.6142314916162532,0.3133544330650772,0.7414737245277079,0.5122222255711406,0.0014258664225150568,0.221577323576852,0.1227288440257472,0.017968235405677546
Montana,2018,919549.0,3.8861441858998274,0.17399834049082755,0.2848135335909234,52.15448007664627,11.281508652611226,0.0660106204237077,0.10276776985239504,13.372968705310972,0.3913875171415553,2.852702792347118,0.09667782793521607,9.256820463074833,1.1433865949503508,0.41933600058289444,2.1440945506982225,0.021749792561353443,1.466153516560836,0.37648890923702816,0.5085101500844436
North Carolina,2018,5889181.0,0.050720125599807514,0.04183943404014921,0.856944284782553,19.73228535512833,30.14128789724751,8.243353362717158,0.2861178829450139,0.581031556000741,1.354585637629409,0.3261574062675268,0.7376577490146762,25.776928914224236,4.731931316086226,2.6072385956553212,2.926026556154413,0.021615908901424494,0.2642302894069651,1.1785849339662,0.14146279423233893
North Dakota,2018,445345.0,0.2047850542837575,0.011676340814424773,3.376034310478393,22.04425782258698,13.287451301799727,2.4843660532845324,0.04715445328902312,1.968361607293222,0.26675947860647364,34.423424536033856,0.11070069272137331,11.035713884741044,4.029460306054856,0.09206345642142609,4.2809507235963125,0.005164535360226341,0.2633913033715434,1.9510716410872468,0.11721249817557174
Nebraska,2018,1154503.0,0.2167166304461747,0.3696828851895578,0.2906012370691111,9.408030988226104,19.925716953528923,0.16864399659420548,0.008315266396016294,0.3535720565472762,1.3121663607630296,17.519226888106832,1.1802481240845628,29.85457811716384,15.34478472554857,0.7148530579825259,2.2469408914485283,0.0016457298075448915,0.1525331679519239,0.8226916690558621,0.10905125408942204
New Hampshire,2018,2627352.0,0.01834546722327271,0.0005328558944519044,0.029116768518264776,4.829311032552928,65.47364038012418,0.15083627926520696,0.011684768542623904,1.0018832649755343,1.8173811502988562,0.4647264622326967,0.39301928329359753,20.543650032428086,3.562864815982023,0.7700148286183199,0.49167374603783576,0.0029687685548034676,0.04133439295534059,0.3779470737076722,0.01906862879431458
New Jersey,2018,10483690.0,0.005952102742450415,0.04065362482103153,1.7018339916575174,5.195384449559268,56.745315819143826,2.511739664183126,0.1357823438121501,3.4371199453627495,1.8315974623438886,0.15778795443207497,0.4008035338702308,21.96519546075857,2.4566636365630803,1.772248130190801,1.0692227641221745,0.06329832339567462,0.1090264973496927,0.35350148659489167,0.04687280909679702
New Mexico,2018,8267952.0,0.16248280106125434,0.029608299612769885,0.07876194733593035,3.4185007363371245,2.3051778723437195,0.029705058761831223,0.015892690233325013,0.5291395015355677,0.12833891633623418,0.001076445533307402,0.023572947690068836,12.725581861142881,79.87170220630212,0.2130636462330696,0.2247473134822263,0.0039913148987802535,0.14755770231854273,0.0660018345534662,0.02509690428778493
Nevada,2018,2675462.0,0.3322790605884143,0.00014950688890367345,0.49370912388215565,4.983999025215084,16.548469012080904,0.3936890152055982,0.0205571972242551,11.701119283323777,0.4130501573186239,0.002653747278040204,0.1443489012364967,46.62921768277778,9.501013282939546,6.218776420670523,0.9785973413189946,0.00639141950063204,0.9319885687032745,0.5604639497776459,0.13952730406935326
New York,2018,12958004.0,0.018374743517597308,0.0051088115114025275,1.0478620009686679,7.112576906134617,49.10088776018282,0.790245164301539,0.4961643784027231,2.569091659487063,1.3282369722991287,2.0356530218697264,0.07807529616444014,28.606350175536292,3.446541612427346,1.489365183094557,0.720959802142367,0.044258359543645764,0.19546220235770878,0.8309613116341066,0.08382463842425114
Ohio,2018,11690249.0,0.03961421181020182,0.0018733561620458213,0.433728999271102,3.972045420076168,30.81238902610201,0.42875049111443225,0.1411347183451781,1.2652425110876595,1.692016996387331,0.00428562300084455,0.1832638466468935,23.15423734772459,34.919949096037215,0.39758776737775214,1.2769103549462462,0.022103891884595443,0.03875024389985192,1.1890336980846172,0.02708240004126516
Oklahoma,2018,4573845.0,0.41142627264369475,0.10319545152929319,0.6610630661948536,7.7548976845520565,36.62800116750786,0.14512953543462884,0.010341408596049931,23.226453891638215,0.7080476054610508,0.35547772169804615,0.14283387390696448,19.699793062510864,6.364142204206745,0.7639305660773376,1.7716603863926303,0.016331992011097887,0.5711168611966518,0.6408175178651659,0.025339730576790426
Oregon,2018,2013941.0,13.704820548367605,0.017925053415169562,0.2840202369384207,6.083445344228059,35.50645227442114,0.7041914336120075,0.06445074607448778,19.85137598370558,0.38844236251210934,0.007944622012263518,0.11693490524300365,8.212405427964374,8.546178860254596,0.9760464680941497,2.471621561902757,0.05074627310333321,2.2202735829897695,0.5728569009717762,0.21986741418939282
Pennsylvania,2018,16311647.0,0.032492120507512205,0.11156445452749192,0.32161681772539585,3.8182410396693847,57.69685918288938,10.197848200123506,0.09610924022571112,1.3751768904758666,3.6583123702958997,6.6847694779074125,0.329966679636949,11.009311322149138,3.163984605601139,0.29598482605711124,0.6301203060610618,0.00867478311662826,0.06294888554172365,0.2921899916053848,0.21382880588330533
Rhode Island,2018,451722.0,0.14212281004688723,0.000885500374123908,0.006419877712398334,13.362864770810365,48.21151061936323,1.05131031917861,0.04250401795794759,0.2273522210563134,1.966032205648607,0.0,0.20742846263852543,25.146882374557805,3.0091516463665706,2.6410048658245557,3.24004586891938,0.013503880705389599,0.10161116793071846,0.3816506612474044,0.2477187296611633
South Carolina,2018,11181266.0,0.0525879627584211,0.016634967811337283,0.4991384696509322,2.1906106160071674,7.422808830413301,0.20680126919438283,0.002173278052771484,0.7839004992815661,0.5641489970813681,1.9264097643325901,0.12672089189184838,46.74431321104426,38.226377943249,0.24044683312247467,0.10629386690201272,0.00603688347992079,0.4099714647697318,0.17252965809059548,0.3020945928663176
South Dakota,2018,560012.0,0.6805211316900353,0.03892773726277294,0.603022792368735,10.701377827617979,55.34988535959944,0.7449840360563702,0.4821325257315915,0.2908866238580602,0.29481511110476205,0.2791011621179546,0.05839160589415941,20.911516181796106,3.5295672235594955,0.5815946801139975,3.967057848760384,0.027320843124790186,0.9937287058134469,0.34731398612886866,0.1178546174010557
Tennessee,2018,8779358.0,0.024215893690632047,0.0027906368552233544,0.44709419527031474,4.2758479606367565,11.401380374282494,0.3621904927444581,0.013668425413338878,13.852766910746778,0.2747809122261559,1.5080373758536787,0.25379987921668073,24.144419216074798,38.66250812417035,0.2913994394578738,1.411230752863706,0.002426145510867651,0.1186533229422926,0.14272114202428013,2.810068800019318
Texas,2018,57933708.0,0.018743837352858544,0.02965113160027665,0.19740838960281984,3.4862467287610865,73.37092595557667,0.09602009248225575,0.06080743183225904,3.395936610858742,0.47401074345180877,0.9918647016344958,0.10451255769784319,7.0051566524966775,7.873074514754001,0.3411140194927623,2.130129492142985,0.034106223616827705,0.22652960518253035,0.14849386129401557,0.015267450169079459
Utah,2018,2695352.0,1.055891772206376,0.06867377618952925,0.03773162095340423,19.4141618608627,34.62493952552394,0.1042535446205171,0.21058473995233276,0.5920191500034133,0.8191879947405757,0.46420653035299286,3.7271198715418246,23.402323703916966,5.419069568650032,8.187279435116453,1.0247641124424565,0.03357631953080711,0.16116633374787412,0.6015911836376102,0.0514589560101983
Virginia,2018,93920308.0,0.0035775010448219568,0.01992220894335227,0.12699383396400277,2.5388428240674,11.779362989312173,3.035836509394752,0.3519025938458379,2.263915062970194,7.544606859679378,0.3469675589224005,0.13371016628267446,61.55491845278021,8.1036446345555,0.8115358821012384,0.6720314418048969,0.009893493960858818,0.10003906716319541,0.533745055435721,0.06855386377140076
Vermont,2018,641641.0,0.04909287280582133,0.005922314814670509,0.03818334551563881,1.837008545276876,60.942957198807434,0.4175231944342709,0.07963954921833237,0.09070492689837463,0.703196959047193,0.0,0.017455243664292026,31.432997579643445,0.24811382065672238,2.2289722757741477,0.5326966325406264,0.01277973196849952,0.10395221003645341,1.1866448683921382,0.07215873050506436
Washington,2018,12198054.0,0.38416783529569554,0.04580238782350037,0.21400954611284717,9.426700357286498,54.24565262623038,0.9372724534585599,0.1583695235321962,1.3401891809955915,0.4721326860825505,2.2021299463012705,0.14423612159775648,19.651068932798623,9.087605285236481,0.18598048508393225,0.6115483666493032,0.037473190395779524,0.4082782384796788,0.35694218110528125,0.09044065553407125
Wisconsin,2018,6309055.0,0.06122945512442038,0.014185959703949324,0.13331632074851146,2.921610288704093,70.30734396831221,0.2880146075759365,0.17151538542618505,0.19356306134595433,0.1882215323848025,7.017485185974762,0.16771132919272377,5.918746943876698,1.296565016472356,0.6711464712227109,8.626062064762472,0.0011095164014262042,1.5357926028541518,0.4369117086473331,0.04946858126930262
West Virginia,2018,558239.0,0.0990615130795233,0.08293938617688838,4.752086471923316,7.421731552256292,13.101556860054565,0.8965693905298626,0.2026013947431118,0.1264691288140026,1.3569456809717702,0.0,0.2755092352916941,53.0403644317219,6.94254611376131,4.0480869305082585,4.801706795834759,0.06377196863708913,0.15405587929184453,2.1705756853247444,0.4634215810790719
Wyoming,2018,156715.0,4.804900615767476,0.507290304055132,1.295345053121909,25.176913505407907,10.984908911080623,0.04466707079730721,0.04147656574035669,6.975082155505216,2.268449095491816,0.0,0.2565166065788214,29.690201958970103,11.008518648502058,0.36116517244679835,3.478288613087452,0.04721947484286762,2.1567814184985483,0.7293494560188878,0.17292537408671793
United States,2018,0.0,,,,,,,,,,,,,,,,,,,
