State,Year,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting","Mining, Quarrying, and Oil and Gas Extraction",Utilities,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing,Information,Finance and Insurance,Real Estate and Rental and Leasing,"Professional, Scientific, and Technical Services",Administrative and Support and Waste Management and Remediation Services,Educational Services,Health Care and Social Assistance,"Arts, Entertainment, and Recreation",Accommodation and Food Services,Other Services (except Public Administration),Public Administration (not covered in economic census)
Alaska,2016,1651266.0,0.16563049199826074,0.07357990777984892,7.761438799079009,20.015551703965322,15.311585171619836,2.3383876371220627,0.1913077602276072,7.740182381275942,4.087106498892365,0.0,0.26628053868970836,15.701467843460716,21.92045376093252,0.2562882055344203,1.022185401988535,0.0483265567146662,1.0779607888735068,0.9280152319493042,1.0942513198963704
Alabama,2016,11045521.0,0.028681308921507644,0.41031111162615147,0.1554114106523359,3.5392536033384028,31.044085652455866,0.2349006443426254,0.04230674134791831,7.244665054731235,1.8755294566910878,0.5780170985144114,0.028808057130125415,48.42993825279948,3.5217714039926227,1.6304617953286225,0.7833944636925683,0.005332478205419192,0.20583003735179176,0.18750586776305075,0.053795561114772225
Arkansas,2016,913225.0,0.5924060335623751,0.2602863478332284,0.4848750307974486,13.802622573845438,22.257932053984504,0.7856771332366066,0.06986230118535958,1.3601248323250021,4.61266391086534,0.04697637493498316,0.10917353335705877,34.31947220016973,14.820991540967452,1.256097894823291,3.755043937693339,0.039092228092748225,0.789400202578773,0.4685592269156013,0.16874264283172274
Arizona,2016,12514298.0,0.10291428252707424,0.025466869975447285,0.3261309583645843,3.198365581513242,62.39513394998265,0.2701390042014342,0.06580472991773091,0.6380621589800722,1.4301481393522835,0.17419275136328063,0.13864940726199743,17.75897457452268,2.025355317573547,0.5994982698989588,9.905941188231255,0.005665519552115509,0.1806493660291612,0.48175295170372323,0.27715497904876485
California,2016,54651443.0,0.16829747752497587,0.041938508375707485,0.18380301504573265,4.984797931136054,47.035495476304256,0.36927661727065464,0.11493749579494178,2.098678345967919,1.407942696041896,6.498937274172248,0.1508377372579165,28.736209215921342,3.582651971330382,0.9115715389253308,2.4554063467272034,0.006151713139578035,0.32679283509494894,0.5753242416673243,0.3509495623015846
Colorado,2016,10262409.0,0.208323406326916,0.008029303840842827,0.2677733853717972,4.242346996694441,16.436939903681484,0.19135857867290224,0.3530652500791968,14.395489402147197,5.095587205694101,0.0449407151868533,0.15039353820335946,39.81264048236628,5.430148028596404,0.9233991745992582,11.77697166425544,0.010475123336051018,0.2463943894654754,0.36206898399781184,0.043654467484194014
Connecticut,2016,13321339.0,0.0033855455521400665,0.0003603241385869694,0.04738262422418647,0.7563804209171465,80.85783268483746,0.08618502989827073,0.0101566366564202,4.3073823134446165,0.057284031282440896,0.002589829746093842,0.04137722191440365,13.089727691788342,0.2756029255017082,0.10908062620431774,0.24858612186057272,0.005570010642323568,0.031055436694464422,0.053275425240660874,0.01678509945584299
Delaware,2016,264177.0,0.1427073515105403,0.0,0.752525768708101,18.2472357548159,27.170798366246874,0.6537283715084963,0.08289896546633507,20.469609390673675,0.9349791995518157,0.06207959057752946,0.35165816857637117,17.295222521264154,5.075385063801921,4.806247326602997,2.137581999947005,0.061322522399754706,0.3308387936875655,1.4043614697721605,0.02081937488880561
Florida,2016,16798585.0,0.05935618982194037,0.005756437223730451,0.5370988092151809,7.488672409015402,47.26611794981542,0.6043604267859466,0.061368264053192574,3.6897810142937635,3.4076977316839487,0.5256573693558119,0.2658140551719088,24.54010263364444,6.374245211724679,1.1553115932085947,2.464493289166915,0.060171734702655015,0.2243938998433499,1.2251805732447107,0.04442040802841429
Georgia,2016,11297658.0,0.031227711088439743,0.21238915180473686,0.551034559552077,7.740338749854174,51.73552784125701,0.45296113583895,0.08422099518324949,2.0443971662091385,1.3341614695718351,0.3231377689075028,0.7044557376404915,23.020417151944233,7.726335847659755,0.9477893559886482,1.161550473558325,0.12399915097447631,0.7027120134102129,0.5401207931767805,0.563222926379963
Hawaii,2016,2189217.0,0.019915796378339835,0.052804267461836814,0.8718642327370928,40.04760606189336,15.10348220391126,0.13548222949118338,0.09985305248406166,2.678080793269922,2.1467492715432046,0.011648000175405179,0.1894284577545305,22.36379490932146,10.382022430850848,1.91698675827933,2.198914040956196,0.1026394368397468,0.4945147054860254,1.0042860072802287,0.1799273438859647
Iowa,2016,1752132.0,0.09833733988078525,0.00878929213095817,0.1333232884280408,3.617307371819018,69.0969059408766,0.060326505080667434,0.23519917449141958,1.1575041149867704,0.11437494435350762,0.015466871217465351,0.1806941486143738,19.016774991838513,2.5095711966906604,1.4402453696411002,1.572027678279947,0.01044441857120354,0.06392212458878668,0.5406556127049789,0.12812961580520188
Idaho,2016,2768337.0,0.9245622913684282,0.014412985124282195,0.10547848762632583,4.906844795268784,19.43679544795305,11.156878660365411,0.20254036990438665,1.5752056198360243,0.06852489418737676,0.006502098552307757,0.3614444339688412,38.289160604362834,21.66730423355249,0.05570131093143645,0.6809503322752974,0.013401547571700988,0.18184202284620693,0.3047678082545586,0.04768205605025689
Illinois,2016,9255740.0,0.010620436615548838,0.014207399948572454,0.2919701720229825,6.084451378279857,40.31968270500252,11.273091076456339,1.0503752266161321,0.7613221633278376,2.1710095573125434,1.0791465620252947,0.21830777441890115,31.27645115355444,1.8971254594446256,0.583799890662443,1.272215943835933,0.0032952524595548276,0.9673996892738993,0.6215386344041643,0.10398952433841055
Indiana,2016,4072462.0,0.021068336549242204,0.011590040619163543,0.19430506656661253,2.773874869796207,66.70183785631394,0.347602997891693,0.1006516451227783,1.6394259786831649,1.267390585842176,3.0296906392251173,0.09613349369496879,18.40360941366672,2.6406385130174326,0.586794916686761,1.770280483894018,0.0022590757139047584,0.11356766496532072,0.2798798368161569,0.019398584934616946
Kansas,2016,1116287.0,0.6967742166665024,0.07623487508140828,1.4822353032866995,16.18168087597544,39.04282679991794,0.672586888497313,0.05787042221220887,12.515956917889396,0.7633341604802348,0.2847833935179752,0.7904777176478809,11.352098519466768,9.98694780105833,1.3248385047931222,2.9754892782949187,0.038430976979934375,1.0732902918335518,0.5501273418036758,0.1340157145966942
Kentucky,2016,7246627.0,0.032553076072495524,0.022976206723486665,0.47413782991728426,4.114548741090165,10.512877232400674,0.09709344775162293,0.04253013160467622,2.453734682356357,2.0191186879081813,56.889198243541436,0.06449897310845445,5.847548107554039,14.710581902449235,0.856798618170909,1.3457847354362242,0.010460038856698434,0.18790811228451526,0.23477129428629348,0.08287993848724379
Louisiana,2016,3003323.0,0.1683468611268252,0.08127663924259895,0.5990697637250473,24.508286321517865,35.00798948364861,0.5429652421667599,0.19528369076519575,5.733848806804995,1.256042057414404,0.0570035257612984,0.5642749714233201,11.961883553650408,16.06254139165185,1.1319794773988678,1.5101605787988839,0.011087718503803953,0.2822540232935319,0.2585136530436453,0.06719224006209122
Massachusetts,2016,13020630.0,0.05012814280107798,0.00845581204596091,0.2612008789129251,2.2241473722853655,53.284756574758674,2.406411978529457,0.17968408594668614,1.1099846935209738,1.0749863869874192,1.3160807119163973,0.07493493018386975,31.61868511738679,1.8762686598113916,0.8812784020435264,2.04212084975919,0.15879415972959834,0.03247154707567913,1.3489593053485123,0.05065039095650518
Maryland,2016,30637106.0,0.03643620908580595,0.003485968942366815,0.6159165294528798,4.725410422250718,16.530565909195207,0.6684214886353822,0.8218432902898858,1.073071327298342,6.793872763308649,1.4508746354828683,0.37644874160111597,58.73340321373697,5.199831864014833,0.534906919733215,1.282193559665851,0.043117649558675676,0.09421581790394955,0.8104224987830116,0.20556119106027834
Maine,2016,1956100.0,0.022698226062062267,0.0012780532692602627,0.407852359286335,10.555595317212822,60.993507489392165,0.009662082715607588,0.04590767343182864,0.12085271714125044,0.3414958335463422,17.082357752671133,0.12299984663360769,7.477634067787946,1.3414447114155716,0.7313020806707223,0.6009406472061756,0.0008179540923265681,0.020704462962016258,0.07177547160165636,0.05117325290118092
Michigan,2016,5576999.0,0.04402009037476966,0.027218939791812766,0.10998746817060573,4.09017466203598,71.84521639684712,0.4280079662915486,0.15130000919849546,0.6944057189180058,0.5559262248388425,0.1783934334576714,0.1576654397822198,16.64881058791655,2.9932406299517,0.3656446773614268,1.125246750089071,0.00952124969002146,0.03238300742029898,0.4565537845712363,0.08628296329262386
Minnesota,2016,5355890.0,0.07981866692557166,0.0013816564567233458,0.059579266937894546,1.8826749615843492,29.0500925149695,0.3845859418322632,0.0824512826066256,0.2015911454492157,0.7598550380982432,59.3150904891624,0.014358024530003417,4.153595387507958,1.1117293297659212,0.5578531299186503,1.8555272793130553,0.0019231164194933054,0.034765463816471213,0.38880559533522907,0.06432170937043144
Missouri,2016,11840963.0,0.021358060151019813,0.030909648142638396,0.3998407899762882,2.716189553163877,71.0016575509948,0.45598487217635936,0.169259881987639,0.19299950519227194,0.3650801037044031,5.834280539513551,0.17218194162079553,7.324691412345431,9.554873197391125,0.329280650568708,0.7129825504901924,0.002178876836284346,0.3679937180785043,0.3131079794776827,0.03514916818843197
Mississippi,2016,5570474.0,0.057607305949188524,0.10446148747844439,0.3191110846222422,4.363722010012074,64.69733096321785,0.14352459054651365,0.06381862656571057,11.268753790072443,0.589644615521049,0.0036621659126314923,0.5905242534118281,9.572022057727942,6.079087704206141,0.5125775652125834,1.0022127380901518,0.004254575104380704,0.28947267324109227,0.3175851821586458,0.0206266109490862
Montana,2016,503310.0,2.7766187836522223,0.3586258965647414,0.5573106038028253,24.211718424032902,16.680574596173333,0.9213009874629949,0.596848860543204,17.070195307067216,1.7577636049353282,1.1644910691224097,1.0220341340327035,13.449563887067612,10.527309213009875,0.4826051538813057,4.0255508533508175,0.031789553158093425,2.255071427152252,1.3355586020543997,0.7750690429357652
North Carolina,2016,4778210.0,0.17774438544978138,0.037545440656647576,0.9291764070645702,16.141651371538714,24.677190830875997,2.2417809179588173,0.4000242768735573,2.0819930476056934,2.316013737361899,0.02132597771969001,0.32315448672201513,31.78663139543888,6.988160838472984,1.8108873406568569,5.351355423893048,0.026202280770414026,3.2368606653956187,0.9863735582990283,0.4659276172457887
North Dakota,2016,642176.0,0.06804988040661751,0.08144184771775961,1.7756814331273671,30.256502890173408,13.076788917679888,1.8706709687063985,0.2518001295594977,0.9212427745664741,1.3010451963324696,37.70119095076739,0.07490158461231812,3.3584251046442097,4.155091439107036,1.14532464620291,3.1860424556507874,0.007941748056607533,0.17549705999601356,0.45953134343233004,0.13282962926051425
Nebraska,2016,1037419.0,0.28927559645620526,0.19307531479566115,1.0360326926728736,7.042766712389112,22.21638508645012,0.3426773560152648,0.4089957866590066,0.23847644972764137,2.519040040716432,15.988718155345142,0.22131848365992912,39.08526834384178,5.274821455940175,1.1798511498247093,3.07445689735777,0.017639931406692958,0.25823702862584935,0.5177271671330484,0.09523635098258273
New Hampshire,2016,1518450.0,0.003753827916625506,0.001317132602324739,0.14178932464025817,3.287299548882084,60.08205736112483,0.3917810925614936,0.028581777470446837,0.14962626362409037,0.8078632816358786,0.41239421778787577,0.35582337251802826,23.366195791761335,8.398300898943,0.7089466232012908,1.0240047416773683,0.042411669794856596,0.11873950409957523,0.6349896275807567,0.04412394217787876
New Jersey,2016,7479408.0,0.0013102641278561083,0.015803389786999186,0.3104924881755347,5.367082528456798,42.56100215418119,2.8811905969028566,0.09207948008719406,4.423037224336471,1.4660919687761385,5.68490179971463,0.17086913830613332,26.364345948235474,4.7326740298162635,2.6888224308661863,0.7726279940872325,0.006003148912320334,0.16691160583832304,2.0975323180658147,0.19722149132658626
New Mexico,2016,9177822.0,0.09311577409106431,0.021290454314760083,0.13363737060927963,4.197978561798213,2.3953613395422138,0.17750398732945571,0.08275383854687964,0.7126854279806255,0.509685195463586,0.0018413954857699354,0.04254822113568993,9.815836480594198,80.17398899215958,0.9015973506568334,0.5026900717839156,0.0037699576217538324,0.11039656249598216,0.10212662655693257,0.021192391833269375
Nevada,2016,2515642.0,0.5227691380570049,0.05255119766644061,0.10546015689036833,6.417089554078044,31.741877421350097,0.17029450136386656,0.18472421751584686,3.226055217713808,0.4768564048461586,0.006439708034768063,0.22010286042290594,15.454941521885864,35.1791312118338,2.4370319783180596,2.1509419861808636,0.020233403640104595,0.25039333895681504,0.5205033148595866,0.8626028663855987
New York,2016,9148797.0,0.019565413900865875,0.008405476698193215,0.8724207127997265,8.029820751296592,44.496888498017825,1.172339926221994,0.373655683911229,0.8346671152502346,1.491890135938091,3.9314786413995195,0.27221065239506353,27.845617298099413,7.026748981314156,1.149954469423685,1.5621288788023169,0.017816550088497973,0.2869229692166085,0.5470336701098516,0.060434175116138224
Ohio,2016,5721988.0,0.045648470426711836,0.008860556855414587,0.7803931081295522,5.6848598773712915,36.05858663107997,0.3391653390395087,0.1850405837970999,0.49059872198263965,1.506015042324451,0.2291336507521512,0.30403768760088273,39.09396524424728,10.729749870150025,0.8326826270869494,1.7108739130525963,0.004404063762454587,0.07967510592472406,1.813687830173709,0.10262167624259261
Oklahoma,2016,3963166.0,0.3665756115186697,0.1379957337139045,0.5110560597259868,12.449869624436625,45.35280631696982,0.48360326062546966,0.11266245219100084,11.517963163793796,0.6472098317355367,0.08647127069620601,0.3238572393889128,15.279349893494242,8.655907928156429,1.4057448010000086,1.4165442477049914,0.02096808460710452,0.7073385268242612,0.480398751906935,0.04367720151010581
